gamma,alpha,sigma,psi,g,R0IN,qua,quawh,qualow,rho,kappa,omega,S1_0,S2_0,S3_0,S4_0,S5_0,S6_0,S7_0,S8_0,S9_0,S10_0,S11_0,S12_0,S13_0,S14_0,S15_0,S16_0,S17_0,E1_0,E2_0,E3_0,E4_0,E5_0,E6_0,E7_0,E8_0,E9_0,E10_0,E11_0,E12_0,E13_0,E14_0,E15_0,E16_0,E17_0,I1_0,I2_0,I3_0,I4_0,I5_0,I6_0,I7_0,I8_0,I9_0,I10_0,I11_0,I12_0,I13_0,I14_0,I15_0,I16_0,I17_0,R1_0,R2_0,R3_0,R4_0,R5_0,R6_0,R7_0,R8_0,R9_0,R10_0,R11_0,R12_0,R13_0,R14_0,R15_0,R16_0,R17_0,J1_0,J2_0,J3_0,J4_0,J5_0,J6_0,J7_0,J8_0,J9_0,J10_0,J11_0,J12_0,J13_0,J14_0,J15_0,J16_0,J17_0,P1_0,P2_0,P3_0,P4_0,P5_0,P6_0,P7_0,P8_0,P9_0,P10_0,P11_0,P12_0,P13_0,P14_0,P15_0,P16_0,P17_0,loglik,loglik.se
0.192105263,1,0.20541484,0.951183357,9.7,1.377677702,0.560709369,0.345282918,8.11E-05,1,0.685402934,0.997955163,0.981427359,0.981829567,0.935490383,0.947075952,0.986460048,0.937049533,0.932065462,0.949046354,0.967494291,0.955676706,0.984409078,0.678894537,0.949787728,0.975395408,0.955711339,0.941237066,0.974512066,1.27E-06,1.78E-05,2.57E-06,4.96E-06,1.98E-05,1.11E-06,3.65E-06,6.20E-05,3.69E-06,2.65E-06,7.64E-07,0.024793417,3.85E-06,5.35E-06,1.42E-05,1.16E-06,4.56E-06,6.36E-07,3.81E-06,2.81E-06,4.82E-06,1.67E-05,4.64E-07,8.43E-07,7.11E-06,2.36E-06,4.92E-05,1.44E-06,7.01E-05,1.15E-06,6.58E-06,6.68E-06,8.39E-07,1.31E-05,2.01E-06,1.50E-06,9.29E-06,3.35E-06,1.91E-05,6.84E-06,3.25E-06,2.44E-06,1.20E-05,2.59E-05,4.46E-06,0.000137427,1.29E-06,6.22E-06,2.88E-06,4.62E-06,1.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92E-07,8.32E-06,1.83E-06,2.69E-06,5.79E-06,6.65E-07,3.90E-06,1.65E-06,3.85E-05,8.19E-05,3.83E-06,5.83E-05,1.30E-06,1.17E-05,3.53E-06,2.82E-06,2.30E-05,-2321.018605,0
0.357894737,1,0.117177545,0.970362057,9.7,1.654946824,0.489664091,0.255364797,0.000272421,1,0.956881362,0.985817442,0.972298115,0.978196371,0.945512528,0.9702011,0.980177011,0.967455395,0.947345617,0.965922869,0.941138254,0.845205448,0.993560023,0.841460614,0.967395099,0.974196928,0.973768946,0.951982471,0.973488374,1.32E-06,9.93E-06,3.09E-06,4.24E-06,5.34E-05,9.06E-07,6.44E-06,5.06E-05,8.62E-06,6.70E-06,1.07E-06,0.019223822,3.49E-06,3.37E-06,7.90E-06,1.92E-06,5.31E-06,4.78E-07,1.79E-06,4.84E-06,7.37E-06,1.16E-05,3.84E-07,9.36E-07,6.22E-06,7.11E-07,4.45E-05,3.80E-06,0.000101636,9.61E-07,5.17E-06,7.57E-06,1.57E-06,1.58E-05,1.15E-06,8.16E-07,3.01E-06,1.22E-06,2.34E-05,4.07E-06,2.86E-06,3.02E-06,7.40E-06,1.64E-05,6.96E-06,0.000347276,1.79E-06,3.47E-06,2.82E-06,1.70E-06,4.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34E-07,1.30E-05,2.73E-06,2.72E-06,1.03E-05,4.32E-07,3.95E-06,8.75E-07,2.64E-05,0.000102725,3.25E-06,4.58E-05,1.15E-06,1.67E-05,4.46E-06,1.79E-06,1.75E-05,-2321.299349,0
0.476315789,1,0.100804238,0.931466634,9.7,1.820311676,0.466370654,0.252761351,0.000260791,1,0.832985504,0.959968613,0.94184103,0.976082471,0.874143646,0.977342653,0.964863755,0.971804138,0.964305097,0.973997751,0.956971924,0.913861701,0.990858595,0.785878885,0.978248863,0.994092195,0.988683305,0.929096712,0.98947765,2.77E-06,8.33E-06,4.65E-06,2.01E-06,3.69E-05,2.02E-06,6.50E-06,2.33E-05,6.01E-06,6.93E-06,2.03E-06,0.017471242,3.39E-06,2.05E-06,9.04E-06,2.64E-06,1.90E-06,2.73E-07,1.92E-06,7.77E-06,5.95E-06,3.59E-05,8.29E-07,5.22E-07,4.64E-06,1.03E-06,7.01E-05,4.63E-06,0.000118646,5.27E-07,5.13E-06,4.30E-06,1.62E-06,8.68E-06,4.81E-06,7.81E-07,3.87E-06,1.88E-06,1.05E-05,3.62E-06,7.02E-06,5.51E-06,4.45E-06,8.04E-06,7.15E-06,0.000510286,1.91E-06,9.54E-06,5.72E-06,2.17E-06,6.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93E-07,2.72E-06,3.58E-06,1.50E-06,1.46E-05,4.02E-07,1.43E-06,6.35E-07,2.25E-05,3.24E-05,2.02E-06,0.000138122,4.89E-07,1.10E-05,6.45E-06,1.24E-06,1.10E-05,-2322.021116,0
0.405263158,1,0.095751002,0.94570058,9.7,1.59053633,0.474598692,0.238723831,0.000311706,1,0.957841127,0.993679993,0.96779436,0.982068429,0.948618851,0.96618842,0.983254421,0.96813278,0.948987095,0.964513956,0.937655365,0.859977338,0.99369966,0.848401256,0.967286937,0.962389195,0.958557523,0.959760085,0.972093426,1.18E-06,9.94E-06,1.84E-06,2.65E-06,5.47E-05,7.49E-07,6.53E-06,5.89E-05,7.61E-06,4.39E-06,1.03E-06,0.024755227,3.39E-06,4.95E-06,9.99E-06,1.78E-06,6.14E-06,3.34E-07,1.37E-06,6.61E-06,8.43E-06,9.52E-06,2.19E-07,1.03E-06,6.98E-06,6.68E-07,5.24E-05,3.56E-06,0.000121997,1.12E-06,5.43E-06,6.63E-06,1.52E-06,1.36E-05,1.53E-06,8.39E-07,2.42E-06,1.20E-06,2.07E-05,4.19E-06,1.97E-06,3.21E-06,6.86E-06,1.14E-05,5.58E-06,0.000259483,2.66E-06,3.74E-06,3.00E-06,2.00E-06,4.74E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-07,1.65E-05,2.83E-06,3.02E-06,7.12E-06,5.33E-07,3.88E-06,1.10E-06,3.01E-05,8.41E-05,3.38E-06,3.33E-05,1.36E-06,2.04E-05,4.22E-06,2.25E-06,1.80E-05,-2322.081916,0
0.452631579,1,0.104526092,0.90791523,9.7,1.347686272,0.528337253,0.284403014,0.000143736,1,0.520997404,0.98756547,0.986953541,0.972479618,0.898129861,0.935393227,0.971302973,0.950112251,0.979444902,0.990027293,0.961997497,0.92243583,0.983124758,0.681464348,0.953499957,0.990451423,0.946553925,0.91699967,0.989544232,2.79E-06,2.24E-05,1.40E-06,1.26E-06,2.10E-05,1.98E-06,3.68E-06,1.09E-05,6.17E-06,5.72E-06,2.10E-06,0.022316721,4.82E-06,1.10E-06,1.15E-05,9.18E-07,2.29E-06,7.47E-07,3.99E-06,8.18E-06,5.39E-06,2.40E-05,7.41E-07,4.46E-07,2.71E-06,1.42E-06,5.14E-05,2.92E-06,5.25E-05,1.65E-06,3.71E-06,2.93E-06,7.77E-07,5.94E-06,4.06E-06,1.95E-06,4.72E-06,1.84E-06,1.27E-05,6.30E-06,5.50E-06,5.19E-06,1.86E-06,2.80E-05,3.01E-06,0.0004738,1.31E-06,7.83E-06,2.96E-06,2.77E-06,7.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E-07,5.79E-06,3.66E-06,1.32E-06,3.04E-06,9.77E-07,1.73E-06,5.88E-07,4.79E-05,4.41E-05,1.35E-06,8.17E-05,5.13E-07,1.22E-05,1.81E-06,3.16E-06,2.73E-05,-2322.085976,0
0.5,1,0.094490134,0.928543577,9.7,1.392700006,0.530570034,0.274266544,0.000151541,1,0.756671144,0.987315979,0.990126119,0.966229293,0.918436543,0.960179535,0.968054798,0.947632244,0.976412681,0.990137217,0.955161347,0.930943312,0.985847956,0.730354075,0.933129366,0.985223679,0.954223065,0.92693295,0.989048964,2.46E-06,2.02E-05,2.11E-06,1.34E-06,3.94E-05,1.60E-06,4.23E-06,1.30E-05,6.43E-06,8.36E-06,2.14E-06,0.024972758,5.47E-06,1.94E-06,1.55E-05,5.62E-07,2.09E-06,1.31E-06,3.74E-06,1.13E-05,5.77E-06,2.59E-05,5.77E-07,6.11E-07,3.67E-06,1.66E-06,7.60E-05,2.36E-06,6.00E-05,2.11E-06,3.16E-06,3.19E-06,1.24E-06,7.67E-06,3.65E-06,1.73E-06,5.39E-06,1.90E-06,7.53E-06,8.78E-06,3.95E-06,7.14E-06,2.66E-06,2.52E-05,4.94E-06,0.000417269,1.48E-06,7.71E-06,5.06E-06,4.42E-06,6.74E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-07,4.68E-06,3.52E-06,1.24E-06,3.57E-06,5.45E-07,1.34E-06,6.11E-07,3.45E-05,4.63E-05,1.21E-06,9.86E-05,4.92E-07,1.16E-05,2.56E-06,3.58E-06,2.84E-05,-2322.314502,0
0.097368421,1,0.262782128,0.917151032,9.7,2.011853953,0.544818493,0.303783965,0.000212485,1,0.522075406,0.964951891,0.963292652,0.988387054,0.917861632,0.957371502,0.984103246,0.968700105,0.979222861,0.95059595,0.949975788,0.922071667,0.984400122,0.84997122,0.955539323,0.960241687,0.954390879,0.967528005,0.979782291,9.30E-07,1.17E-05,2.49E-06,4.07E-06,5.72E-05,7.73E-07,4.86E-06,2.48E-05,3.16E-06,2.93E-06,1.97E-06,0.031083348,4.99E-06,2.68E-06,8.42E-06,5.33E-07,1.03E-05,1.27E-06,3.95E-06,4.51E-06,6.51E-06,1.42E-05,1.09E-06,4.27E-07,5.68E-06,8.71E-07,5.70E-05,4.14E-06,0.000131875,1.46E-06,4.67E-06,4.06E-06,1.06E-06,1.44E-05,5.10E-06,1.13E-06,9.05E-06,2.33E-06,1.79E-05,5.86E-06,1.12E-05,4.18E-06,7.27E-06,1.52E-05,4.24E-06,0.000435014,1.92E-06,5.24E-06,3.21E-06,2.78E-06,2.27E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E-06,9.56E-06,2.30E-06,2.09E-06,5.67E-06,2.66E-07,1.21E-06,4.32E-07,2.78E-05,6.74E-05,1.88E-06,3.08E-05,6.69E-07,1.36E-05,2.07E-06,1.70E-06,1.43E-05,-2322.374356,0
0.286842105,1,0.182966335,0.902081614,9.7,1.537953223,0.500881109,0.296108368,0.000126567,1,0.715334546,0.9727037,0.954946304,0.973075259,0.906517224,0.968765742,0.978851238,0.957308384,0.951645333,0.976013349,0.943263497,0.902358801,0.991358735,0.791083129,0.979667405,0.992174387,0.985844066,0.929009197,0.990821046,1.54E-06,7.98E-06,3.77E-06,1.14E-06,6.22E-05,2.02E-06,6.35E-06,2.74E-05,5.28E-06,7.36E-06,2.29E-06,0.022620332,2.30E-06,2.37E-06,7.70E-06,1.62E-06,1.93E-06,4.34E-07,2.39E-06,7.80E-06,5.29E-06,2.67E-05,1.01E-06,5.10E-07,3.73E-06,1.20E-06,7.74E-05,4.40E-06,0.000168621,6.97E-07,3.52E-06,4.59E-06,1.29E-06,1.02E-05,3.67E-06,6.52E-07,5.37E-06,1.57E-06,1.43E-05,2.78E-06,5.56E-06,4.36E-06,3.89E-06,8.52E-06,5.43E-06,0.000414537,3.25E-06,9.25E-06,4.58E-06,2.57E-06,5.24E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59E-07,3.26E-06,3.69E-06,1.36E-06,1.13E-05,4.64E-07,1.60E-06,7.91E-07,2.28E-05,4.54E-05,1.81E-06,7.39E-05,4.30E-07,8.32E-06,5.69E-06,1.59E-06,1.57E-05,-2322.630389,0
0.121052632,1,0.272599628,0.916238563,9.7,2.257382279,0.508978133,0.286293846,0.000295012,1,0.856331632,0.938565138,0.946660315,0.975872776,0.918111163,0.961309197,0.987678836,0.972492776,0.965141785,0.962867944,0.964745367,0.871941032,0.978656017,0.883532176,0.960384788,0.973397452,0.982598467,0.939459194,0.964024341,2.00E-06,1.91E-05,2.29E-06,4.02E-06,2.22E-05,1.89E-06,5.57E-06,2.11E-05,6.81E-06,3.07E-06,1.33E-06,0.019041071,4.77E-06,3.78E-06,6.49E-06,1.87E-06,8.65E-06,9.22E-07,4.74E-06,3.96E-06,5.93E-06,2.66E-05,5.13E-07,6.78E-07,5.65E-06,2.09E-06,4.10E-05,4.26E-06,0.00012222,1.79E-06,3.79E-06,9.33E-07,1.26E-06,4.95E-06,2.53E-06,1.04E-06,7.13E-06,1.91E-06,1.82E-05,1.89E-06,3.36E-06,2.57E-06,3.53E-06,6.67E-06,5.09E-06,0.000369665,2.36E-06,5.81E-06,3.60E-06,2.37E-06,5.52E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33E-07,8.81E-06,2.81E-06,3.56E-06,6.64E-06,3.12E-07,4.37E-06,2.80E-07,3.16E-05,7.20E-05,2.77E-06,0.000102018,1.36E-06,1.53E-05,5.22E-06,2.12E-06,1.98E-05,-2322.697211,0
0.452631579,1,0.157446447,0.912442379,9.7,1.471986676,0.482108021,0.290172777,0.000118709,1,0.75270885,0.992255036,0.974154348,0.959930056,0.904408928,0.956216274,0.984987363,0.942824931,0.940509426,0.960397741,0.946956774,0.899375064,0.985467871,0.768308206,0.965005238,0.985361177,0.979972559,0.974852665,0.991988062,1.45E-06,1.85E-05,2.10E-06,2.77E-06,4.01E-05,2.25E-06,5.32E-06,5.45E-05,6.09E-06,3.40E-06,2.89E-06,0.019753336,2.46E-06,3.79E-06,1.36E-05,1.08E-06,6.05E-06,8.52E-07,3.37E-06,4.97E-06,6.74E-06,2.16E-05,1.00E-06,3.63E-07,2.59E-06,1.22E-06,5.73E-05,4.73E-06,0.0001679,1.37E-06,5.61E-06,6.07E-06,1.70E-06,8.12E-06,4.12E-06,1.68E-06,5.27E-06,1.57E-06,1.82E-05,2.69E-06,7.23E-06,3.30E-06,1.81E-06,3.00E-05,4.08E-06,0.000174745,2.19E-06,5.02E-06,5.54E-06,2.74E-06,4.33E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25E-07,6.80E-06,4.88E-06,1.34E-06,3.04E-06,8.40E-07,1.15E-06,1.52E-06,2.14E-05,7.49E-05,3.08E-06,0.000141784,8.26E-07,8.53E-06,5.04E-06,3.05E-06,2.00E-05,-2322.897955,0
0.097368421,1,0.255718973,0.976794774,9.7,2.031671818,0.552866245,0.310791323,0.000208993,1,0.467199143,0.989949122,0.972482645,0.987825543,0.927429322,0.948935424,0.972062571,0.96753153,0.970087331,0.99042821,0.96068613,0.894629055,0.98157214,0.720635015,0.9747556,0.960675468,0.969455103,0.867178634,0.974632817,4.62E-07,2.20E-05,2.54E-06,2.51E-06,4.02E-05,1.32E-06,5.27E-06,6.94E-06,8.93E-06,9.84E-06,1.35E-06,0.022942087,2.86E-06,2.52E-06,9.41E-06,2.08E-06,1.35E-06,6.91E-07,2.94E-06,7.64E-06,6.24E-06,1.76E-05,2.97E-07,1.15E-06,8.56E-06,1.36E-06,4.43E-05,3.28E-06,0.000194993,1.60E-06,3.64E-06,2.60E-06,1.31E-06,1.69E-05,8.34E-07,1.19E-06,1.16E-05,1.75E-06,5.45E-06,5.95E-06,2.09E-06,1.61E-06,1.03E-05,2.56E-05,3.19E-06,0.000535137,2.49E-06,7.81E-06,3.49E-06,5.16E-06,4.87E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E-06,4.72E-06,2.89E-06,3.15E-06,7.17E-06,6.23E-07,5.21E-06,6.07E-07,2.28E-05,5.52E-05,2.85E-06,7.70E-05,1.51E-06,2.66E-05,6.27E-06,8.59E-07,1.36E-05,-2323.077599,0
0.5,1,0.096722258,0.950210687,9.7,1.322459077,0.528619254,0.26645914,0.000188219,1,0.805667334,0.966558965,0.966473566,0.971470486,0.915619261,0.950194108,0.987771118,0.942532315,0.936292215,0.952409057,0.950801021,0.866500754,0.977365142,0.741979191,0.971587721,0.984418829,0.980998423,0.966435658,0.989464397,2.04E-06,1.82E-05,2.02E-06,3.54E-06,5.15E-05,1.76E-06,5.09E-06,5.78E-05,6.79E-06,2.83E-06,2.04E-06,0.025746046,3.17E-06,4.53E-06,1.60E-05,1.47E-06,5.23E-06,7.75E-07,4.95E-06,5.63E-06,7.05E-06,2.21E-05,7.52E-07,3.01E-07,2.41E-06,1.46E-06,6.18E-05,5.29E-06,0.000118719,1.21E-06,5.48E-06,6.02E-06,2.22E-06,9.73E-06,4.15E-06,1.73E-06,7.14E-06,1.96E-06,1.72E-05,2.40E-06,4.66E-06,4.29E-06,1.60E-06,1.69E-05,3.68E-06,0.000194996,2.39E-06,6.39E-06,5.00E-06,3.31E-06,5.74E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74E-07,8.35E-06,3.55E-06,1.32E-06,2.23E-06,6.24E-07,7.63E-07,1.47E-06,2.55E-05,7.38E-05,3.48E-06,0.000141297,6.76E-07,8.84E-06,6.35E-06,2.22E-06,1.44E-05,-2323.10918,0
0.381578947,1,0.116968972,0.973811479,9.7,1.23810909,0.526200267,0.274145304,0.000146344,1,0.567108203,0.979168323,0.969378901,0.972632488,0.92790998,0.935944515,0.985202443,0.935657393,0.95823466,0.950776888,0.943390171,0.886139439,0.982082582,0.74759852,0.97176266,0.983973254,0.971636499,0.968180541,0.99042928,2.01E-06,2.03E-05,2.14E-06,3.24E-06,4.81E-05,1.71E-06,4.04E-06,5.59E-05,6.14E-06,3.29E-06,2.33E-06,0.027450318,3.60E-06,3.72E-06,1.68E-05,1.45E-06,5.23E-06,7.27E-07,3.86E-06,5.56E-06,7.35E-06,2.15E-05,9.82E-07,3.66E-07,2.51E-06,1.12E-06,9.27E-05,4.35E-06,0.00010613,1.36E-06,5.61E-06,4.31E-06,2.04E-06,9.03E-06,3.60E-06,2.04E-06,6.11E-06,2.06E-06,1.99E-05,2.58E-06,7.63E-06,4.03E-06,1.77E-06,3.51E-05,3.15E-06,0.000200362,2.52E-06,6.38E-06,4.33E-06,2.64E-06,6.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-07,7.93E-06,3.68E-06,1.63E-06,2.84E-06,7.14E-07,9.37E-07,1.12E-06,2.39E-05,7.38E-05,2.89E-06,0.000173926,6.52E-07,1.01E-05,5.53E-06,2.39E-06,2.05E-05,-2323.165333,0
0.286842105,1,0.229649065,0.94897449,9.7,1.533260137,0.480626791,0.305412233,0.000120012,1,0.661301137,0.976731142,0.987368077,0.963199222,0.90257871,0.937497833,0.967361412,0.93800337,0.983751721,0.986872488,0.962256471,0.93033896,0.984985389,0.715113887,0.956002127,0.986940144,0.95748824,0.922490168,0.988810433,2.48E-06,2.53E-05,1.68E-06,1.70E-06,2.49E-05,1.65E-06,3.82E-06,1.25E-05,5.14E-06,7.75E-06,2.02E-06,0.016994183,6.63E-06,1.64E-06,1.15E-05,9.17E-07,2.41E-06,7.39E-07,4.10E-06,9.24E-06,5.89E-06,2.29E-05,6.01E-07,5.72E-07,5.10E-06,1.48E-06,8.35E-05,2.48E-06,5.39E-05,2.00E-06,3.25E-06,3.64E-06,1.01E-06,1.04E-05,3.04E-06,1.49E-06,5.35E-06,2.47E-06,9.04E-06,7.66E-06,6.81E-06,7.85E-06,2.35E-06,2.07E-05,5.18E-06,0.000362877,1.42E-06,1.28E-05,3.59E-06,3.38E-06,8.51E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36E-07,5.48E-06,3.47E-06,1.57E-06,3.10E-06,8.47E-07,1.50E-06,4.52E-07,4.65E-05,4.98E-05,1.41E-06,9.11E-05,3.89E-07,1.61E-05,3.46E-06,3.96E-06,2.73E-05,-2323.34352,0
0.476315789,1,0.146498973,0.995641366,9.7,1.321979897,0.49251223,0.290417416,9.97E-05,1,0.756631253,0.951786916,0.973702316,0.959891067,0.926436357,0.921356574,0.987078606,0.950354267,0.949630665,0.962835668,0.965605246,0.875409208,0.982008437,0.749989377,0.972375614,0.979248801,0.979728866,0.976746651,0.9897349,1.52E-06,2.52E-05,1.63E-06,3.18E-06,5.00E-05,2.41E-06,4.48E-06,6.10E-05,7.51E-06,2.97E-06,3.21E-06,0.025389052,3.64E-06,6.78E-06,1.24E-05,1.59E-06,6.42E-06,9.75E-07,4.35E-06,6.60E-06,9.40E-06,1.82E-05,8.54E-07,3.68E-07,1.91E-06,8.88E-07,6.62E-05,4.46E-06,0.000124028,1.23E-06,7.10E-06,4.32E-06,1.55E-06,9.48E-06,3.60E-06,1.86E-06,6.42E-06,1.85E-06,1.98E-05,2.91E-06,7.19E-06,6.36E-06,1.45E-06,3.01E-05,3.54E-06,0.00016866,2.59E-06,4.87E-06,3.50E-06,4.31E-06,5.74E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-07,6.58E-06,2.81E-06,1.38E-06,5.42E-06,8.87E-07,9.06E-07,1.14E-06,2.76E-05,9.12E-05,3.35E-06,0.000129303,7.58E-07,1.09E-05,4.53E-06,2.56E-06,1.33E-05,-2324.196036,0
0.357894737,1,0.159715932,0.909334314,9.7,1.404373116,0.523817625,0.307511845,0.000109243,1,0.495801174,0.934816319,0.97025202,0.964876802,0.91163039,0.945408128,0.987433693,0.957778725,0.948667262,0.960551939,0.962930208,0.900379149,0.98171669,0.756231264,0.97584668,0.98341239,0.981540247,0.971279303,0.992351062,1.57E-06,2.12E-05,1.98E-06,3.02E-06,5.64E-05,2.30E-06,5.87E-06,5.84E-05,8.56E-06,2.74E-06,1.94E-06,0.020953525,3.26E-06,3.32E-06,1.35E-05,1.21E-06,8.08E-06,7.60E-07,3.17E-06,5.60E-06,7.86E-06,2.32E-05,9.95E-07,2.94E-07,2.21E-06,1.19E-06,6.10E-05,4.92E-06,0.000145965,1.46E-06,6.24E-06,4.25E-06,1.78E-06,8.92E-06,3.12E-06,1.57E-06,5.83E-06,1.95E-06,2.32E-05,2.28E-06,5.96E-06,5.07E-06,1.88E-06,2.51E-05,3.54E-06,0.000252359,3.24E-06,5.43E-06,5.28E-06,2.91E-06,5.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55E-07,8.46E-06,3.97E-06,1.32E-06,3.19E-06,8.07E-07,1.12E-06,1.46E-06,3.23E-05,5.88E-05,3.46E-06,0.000113579,7.85E-07,7.47E-06,5.07E-06,2.74E-06,1.44E-05,-2324.235589,0
0.097368421,1,0.354039777,0.828952579,9.7,1.993035144,0.567153319,0.358768093,0.000114166,1,0.254271594,0.992216536,0.983582651,0.981448218,0.957533299,0.984513908,0.975863319,0.951924355,0.945351169,0.980873539,0.934503216,0.896017157,0.992139812,0.689060664,0.929027976,0.986417617,0.987698139,0.931374576,0.975819761,2.21E-06,2.16E-05,2.84E-06,1.33E-06,4.99E-05,1.75E-06,5.78E-06,7.87E-05,5.89E-06,6.66E-06,1.42E-06,0.022657594,3.57E-06,4.59E-06,1.62E-05,1.70E-06,4.61E-06,5.02E-07,3.32E-06,1.07E-05,4.66E-06,2.24E-05,6.23E-07,8.40E-07,3.42E-06,2.31E-06,4.71E-05,2.22E-06,6.87E-05,1.08E-06,2.43E-06,8.03E-06,1.57E-06,6.79E-06,1.93E-06,1.76E-06,2.77E-06,1.28E-06,1.00E-05,3.88E-06,3.58E-06,2.60E-06,3.03E-06,2.92E-05,2.62E-06,0.000175088,2.74E-06,9.59E-06,1.92E-06,1.20E-06,4.41E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15E-07,3.50E-06,3.26E-06,4.10E-06,1.24E-05,4.83E-07,3.65E-06,7.96E-07,3.90E-05,2.48E-05,3.86E-06,0.000108531,9.00E-07,2.18E-05,3.72E-06,4.03E-06,2.00E-05,-2325.225169,0
0.428947368,1,0.107642321,0.930230167,9.7,1.446071188,0.524849751,0.279686241,0.00015499,1,0.707019443,0.957642731,0.983668683,0.96498904,0.890978014,0.952853279,0.960564785,0.944248945,0.978850201,0.988903847,0.951747269,0.922148406,0.983364184,0.736984786,0.936809502,0.986126771,0.939345645,0.929118709,0.990406584,1.92E-06,2.03E-05,1.65E-06,1.86E-06,2.84E-05,1.43E-06,4.56E-06,1.48E-05,8.19E-06,6.79E-06,2.17E-06,0.022250079,5.33E-06,1.36E-06,1.17E-05,8.96E-07,2.28E-06,6.50E-07,3.34E-06,8.71E-06,4.98E-06,2.01E-05,5.41E-07,6.16E-07,4.20E-06,1.25E-06,5.76E-05,1.52E-06,6.05E-05,2.42E-06,4.31E-06,3.05E-06,8.45E-07,8.30E-06,3.26E-06,1.67E-06,6.30E-06,1.89E-06,9.63E-06,6.18E-06,5.73E-06,5.90E-06,1.53E-06,2.80E-05,6.16E-06,0.000657262,1.32E-06,8.15E-06,4.30E-06,3.83E-06,8.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-07,6.24E-06,4.05E-06,1.61E-06,2.92E-06,7.77E-07,1.42E-06,6.64E-07,4.41E-05,5.17E-05,1.50E-06,0.000115755,4.19E-07,1.33E-05,2.48E-06,4.58E-06,2.51E-05,-2325.375022,0
0.097368421,1,0.340010644,0.92376951,9.7,2.024388523,0.56594369,0.345473024,0.000137169,1,0.584274264,0.992641741,0.95520987,0.976461717,0.935629991,0.957398118,0.987203519,0.974860418,0.966398964,0.967734507,0.969918346,0.884993878,0.983217036,0.926135901,0.961880392,0.976445165,0.983828753,0.933683479,0.961850995,1.36E-06,2.27E-05,2.37E-06,4.42E-06,2.80E-05,3.43E-06,6.70E-06,2.92E-05,8.16E-06,2.50E-06,1.58E-06,0.028073667,3.67E-06,3.42E-06,7.66E-06,2.16E-06,6.44E-06,1.13E-06,3.91E-06,4.31E-06,5.24E-06,2.90E-05,4.45E-07,6.54E-07,5.42E-06,3.07E-06,3.84E-05,2.94E-06,0.000107827,1.78E-06,5.25E-06,1.17E-06,1.25E-06,7.62E-06,2.18E-06,1.41E-06,7.55E-06,1.58E-06,1.33E-05,2.91E-06,4.18E-06,2.02E-06,3.06E-06,4.87E-06,6.13E-06,0.000467814,2.75E-06,5.49E-06,2.67E-06,2.62E-06,6.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88E-07,9.32E-06,3.00E-06,3.00E-06,6.51E-06,3.13E-07,4.20E-06,3.76E-07,3.28E-05,9.48E-05,2.45E-06,0.000127972,1.34E-06,1.50E-05,4.78E-06,2.81E-06,2.23E-05,-2325.769471,0
