"qualow","alpha","gamma","sigma","psi","g","R0IN","qua","quawh","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.00055,1,0.322944201420636,0.113099855010563,0.831199221928563,9.7,2.0832869643951,0.439452352882006,0.222211956764952,1,13.5479442355667,0.965297064252908,0.968313592322042,0.961329282262802,0.906978881793394,0.931257829786993,0.987441760958291,0.962005536682851,0.942583531858499,0.948829485646828,0.974904240528415,0.85356578174935,0.970591398257596,0.748871041924503,0.977206407691785,0.987795917612667,0.970618098944752,0.974687391977629,0.985803044878827,2.14191390044343e-06,2.4870365284225e-05,2.6228646332583e-06,3.77588252477519e-06,6.86624453284764e-05,1.90116450562677e-06,5.61222146409533e-06,9.42290310282409e-05,6.12294589178182e-06,2.05744899287907e-06,1.34802590509427e-06,0.0147859250753662,1.12630370171802e-06,2.46593327514799e-06,1.9543130909524e-05,1.95068152133766e-06,5.60508404537791e-06,9.73402924435894e-07,3.771859313305e-06,6.74028216174068e-06,5.12718676319013e-06,1.71221626188338e-05,1.21893217825602e-06,3.05967159391074e-07,2.55424846614091e-06,1.33797635563766e-06,5.59082933940814e-05,4.07482813753781e-06,0.000208840062030363,1.31073701445515e-06,6.62863893240464e-06,4.34700090424324e-06,3.40400140312057e-06,1.1146282164518e-05,2.34920230456823e-06,2.39156114513481e-06,4.31617057278082e-06,2.16144361527821e-06,9.58186688634145e-06,1.19383822680591e-06,4.5763240298005e-06,6.71740622976455e-06,3.18430904961794e-06,2.59232875306957e-05,2.33883128215725e-06,0.000253574932419704,3.7973820563781e-06,8.3058932764484e-06,5.02754813942069e-06,3.1095023294903e-06,6.76757454684318e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29423977224261e-07,1.39423369624874e-05,3.61485838351565e-06,1.29964944847954e-06,1.68510579936618e-06,7.12843384243317e-07,9.54320036760437e-07,1.49614709075583e-06,2.00004053032491e-05,8.74163256282485e-05,2.52166744808477e-06,0.00015913994790963,6.56554474949664e-07,1.44110533611256e-05,5.23361536254632e-06,2.20525750158712e-06,1.11370058433574e-05,-1691.86874560753,0
5e-04,1,0.328744153943075,0.122447446565659,0.980450974729924,9.7,1.5988809087578,0.438979593753996,0.221487653308447,1,0.828714497327745,0.994129566739711,0.983578107370746,0.972664891241243,0.939719496534825,0.92855541932737,0.984602806674592,0.966337169682608,0.934302696528274,0.952737952715792,0.978053960641811,0.957259588414499,0.978087127703285,0.633911879636181,0.95725065903981,0.982569616026793,0.955587894007402,0.957789879936738,0.971340697450578,1.04183043881327e-06,2.54184504393656e-05,2.73070073887088e-06,3.44916211474996e-06,2.96997481941448e-05,1.08464943704132e-06,4.17131501837394e-06,7.77308796772096e-05,2.61460312247323e-06,2.80017680614108e-06,3.26607535894097e-07,0.0154799001318512,3.3155118234577e-06,4.02586793889018e-06,1.48395225336811e-05,1.2269335771044e-06,8.40249029810954e-06,6.5804543205985e-07,4.57406734084421e-06,2.50095852065883e-06,2.47267924220774e-06,1.87047212646007e-05,5.95796692836697e-07,7.52249588800092e-07,8.12837704139167e-06,2.0781184891461e-06,3.54247589136015e-05,1.95014235901559e-06,9.86799190438168e-05,1.22063454748451e-06,8.44560004433912e-06,7.0508809955275e-06,1.06846088476825e-06,1.78265650817879e-05,1.32748610021067e-06,2.02376030274524e-06,7.69806190877654e-06,3.37488285384804e-06,1.46375528803702e-05,6.91373273319611e-06,2.79439977678672e-06,6.13575736826226e-06,9.07575693809532e-06,2.11984765572689e-05,2.12882376488198e-06,0.000235159921128911,1.54054165963029e-06,9.04826887015572e-06,2.42833770983146e-06,4.10747192017309e-06,1.17253923221556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12624079522176e-07,1.57122879471158e-05,1.9821182810036e-06,2.60589436840228e-06,4.23923661236456e-06,7.94753690189734e-07,5.12267915012444e-06,9.42965944475694e-07,5.01440414169685e-05,9.81344700357267e-05,2.56157686977267e-06,4.63743975503158e-05,1.4109115842367e-06,1.84602268451355e-05,4.45211790249397e-06,2.4773690517322e-06,2.36777673027725e-05,-1693.98174584661,0
6e-04,1,0.322483933462541,0.139827746423071,0.874498202765395,9.7,1.96630823406183,0.418063107222735,0.226261688438738,1,1.38178231399793,0.989108484791963,0.97037290559066,0.962986669724583,0.927004536589595,0.951706932698122,0.987558447195452,0.9823510951812,0.957152291374447,0.953218061934201,0.985349430584481,0.846989027667287,0.97132728189894,0.913879596362783,0.957130390869985,0.985266391549237,0.975861284777902,0.934978871956838,0.95757695857978,2.21845441402297e-06,1.99476532540706e-05,2.22897858345954e-06,4.50003181460543e-06,2.03942363341595e-05,1.76083178541441e-06,5.71588792075355e-06,6.0789824488095e-05,6.18169079171918e-06,2.05268218889992e-06,8.87315797757909e-07,0.0142912945722981,2.05509545391438e-06,2.74403108927814e-06,1.25311190486016e-05,2.67979164659353e-06,1.10156605020182e-05,1.28624183975443e-06,4.83726701827732e-06,5.19138188612971e-06,2.86354396934021e-06,2.58551668449462e-05,6.23257089124763e-07,7.23785249289944e-07,6.10730997829643e-06,2.67499678993152e-06,2.90055578608799e-05,3.80091018551317e-06,9.76097538390311e-05,1.40600632054117e-06,3.95017138672857e-06,2.19398979065809e-06,2.17397272398443e-06,8.36395222955951e-06,1.92240433381933e-06,1.75429272072448e-06,5.45065129622122e-06,2.01922709533074e-06,8.46585107574302e-06,1.95512361823996e-06,3.0182300870869e-06,2.93874933190916e-06,4.66841750564428e-06,7.79820938642405e-06,3.73834892268458e-06,0.000443084934482847,3.77840321598163e-06,5.856023419567e-06,3.93987682670703e-06,2.76072733730364e-06,6.58673991383164e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682346196152e-07,1.44093422867584e-05,2.80410264871392e-06,3.57335745320598e-06,4.46733486551914e-06,3.28580050748273e-07,4.75057589600418e-06,4.777365651366e-07,3.45966943042693e-05,8.47794501600079e-05,3.22675543467359e-06,0.000131380905613365,1.8511101556566e-06,1.46113172078314e-05,7.45425422426026e-06,2.94745203435096e-06,1.41180622289438e-05,-1691.91120993414,0
6e-04,1,0.32385329861824,0.122176520573765,0.815725092663665,9.7,2.07358783971916,0.427851528015122,0.223043528782139,1,3.47072168606534,0.987872712904991,0.968783983814139,0.979624591307503,0.961730252904327,0.953233509622726,0.978184563229746,0.980541563959242,0.950799736487848,0.964210437600316,0.951064711591775,0.876543524332069,0.988806829188152,0.832907524132814,0.971960136747539,0.980969275594099,0.968795330321187,0.952339899574774,0.967435263870947,2.16109186508746e-06,1.23449203559265e-05,3.93893995512555e-06,3.20836789313473e-06,5.72318533050083e-05,7.89864929818459e-07,6.76559888459043e-06,6.89307193803354e-05,9.57935415376849e-06,3.33984507655103e-06,5.5597775994687e-07,0.0148798279766478,1.0861183621498e-06,2.65654341069089e-06,1.39747773370763e-05,2.19879071440065e-06,5.05702915711811e-06,5.1291766059913e-07,1.37445441476359e-06,6.7517328268865e-06,4.64323640130702e-06,1.45155142329074e-05,3.13669234332962e-07,1.08168887503524e-06,6.817925634084e-06,7.80693222552217e-07,4.90206021318174e-05,4.37685457117254e-06,0.000164302589404719,1.46835131805109e-06,8.08473884193369e-06,6.41370215053994e-06,2.52396843201098e-06,1.79992758204959e-05,1.17901531893693e-06,9.5046456824914e-07,2.24015116237934e-06,1.42645758516167e-06,1.52126434236802e-05,3.10159341454836e-06,1.97328021987231e-06,4.25759856521518e-06,8.43542545383551e-06,1.74335730244346e-05,3.35954914501209e-06,0.000333505023741874,3.2424025102522e-06,4.33150322983245e-06,1.9211753569674e-06,2.7242963473093e-06,6.63696815134609e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71890184089992e-07,1.74576327857683e-05,1.74444029626736e-06,3.23043096325213e-06,9.00164261139154e-06,5.24461912637319e-07,3.33067494613905e-06,9.90101779542112e-07,3.44443799731292e-05,9.35033182351158e-05,2.75991175765591e-06,4.49028740647507e-05,1.36312386617238e-06,2.10728233338027e-05,4.87520577390393e-06,1.44926610890766e-06,1.29346937259469e-05,-1687.89165385454,0
0.00045,1,0.315512196867097,0.134813605336184,0.972617340921079,9.7,1.76500943777964,0.446621177262374,0.233016734678305,1,2.51040380694066,0.988686435542418,0.946155149855249,0.980679034114466,0.904103875422115,0.94770628777459,0.978736694580209,0.989300845151937,0.945190982569596,0.984934784337261,0.96342544469973,0.867557362251549,0.97112682768933,0.860468034910645,0.959954867853966,0.978231515533666,0.961635863034301,0.928304200828638,0.981305917869919,9.0826141088391e-07,1.21271312939295e-05,1.988952745035e-06,1.83437483798546e-06,4.42873945704657e-05,4.28495758805332e-07,5.85750149203502e-06,0.000101119163163472,6.28005223837932e-06,8.462072237987e-06,1.23595658517612e-06,0.0171940991852085,1.6350903377374e-06,2.56646315516015e-06,1.03454122953723e-05,1.34782016819106e-06,3.33550548675875e-06,9.40247717313295e-07,4.47682208246683e-06,8.29511931691633e-06,3.08581003958803e-06,1.36072406681706e-05,7.68055039370207e-07,6.16225364528591e-07,8.53226382857827e-06,2.83454850558393e-06,6.79823467464844e-05,3.02620494904275e-06,0.000103460997099632,1.6690515714908e-06,3.45438407984612e-06,4.2569481207597e-06,2.76046673680745e-06,2.06997472629123e-05,3.30222983439284e-06,1.05229005757587e-06,5.91011229099892e-06,2.46418465287739e-06,5.18547270282128e-06,5.62196009631848e-06,3.4766895699736e-06,7.29941953170217e-06,6.15671026410663e-06,1.54282956519773e-05,2.41547132176166e-06,0.00017062644190875,4.82167613058991e-06,6.19818762463718e-06,3.66702223757983e-06,2.72913863375313e-06,8.11891055515738e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73007451112338e-07,9.24595799797396e-06,9.78543592157589e-07,2.85923651851756e-06,3.84062638080051e-06,2.3146408979222e-07,1.11251377868986e-06,1.39634031689185e-06,2.95126213536335e-05,5.44455878335513e-05,2.77076746607565e-06,9.20241528409204e-05,1.04277488142408e-06,9.41521514221725e-06,4.57163304836555e-06,3.81857191434475e-06,1.39245578054159e-05,-1690.75563843362,0
5e-04,1,0.335390268883693,0.109982003786455,0.960891162121114,9.7,1.95037260424851,0.452330235234796,0.223444583390002,1,2.49435182244852,0.953409879134016,0.985749204707991,0.966557429233133,0.874418362545481,0.916224661525546,0.972248885546634,0.956417235467693,0.96845884074903,0.985924039582217,0.968038610854947,0.923957159724087,0.977531288429117,0.750940916134,0.952424908838205,0.988541174204202,0.947103977938024,0.893043510218016,0.984188528526265,2.48459712707091e-06,2.92181560975222e-05,1.61961444807882e-06,2.46299565366394e-06,3.57809830990313e-05,2.19055394866742e-06,4.2169678726268e-06,3.4147207222221e-05,5.35573872225789e-06,5.49539707473595e-06,9.81416045017087e-07,0.0160372283000289,4.30021617440124e-06,1.03747496753285e-06,1.86635599235842e-05,8.33010764598882e-07,2.60124098881371e-06,8.84972295828741e-07,3.42020446909963e-06,6.50364319230954e-06,4.21183894203913e-06,2.45365266444157e-05,7.55643017456597e-07,4.60278894430812e-07,4.49471999933937e-06,1.70583233917102e-06,7.08773453417183e-05,3.93778783123874e-06,5.10832077900267e-05,1.65148782513559e-06,4.44880371104237e-06,3.2028295384826e-06,1.81945614600841e-06,1.34049027259736e-05,2.1199563983955e-06,2.1276690332163e-06,4.22032542642478e-06,3.07652705914656e-06,6.05255583413975e-06,8.92673409451638e-06,4.0154452883283e-06,7.82112613637329e-06,2.33754336401731e-06,2.10215813681913e-05,2.61556097560729e-06,0.000605163323239608,2.13981569447338e-06,1.06815035968738e-05,4.54271805665889e-06,3.23770520546868e-06,8.10946057732084e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09024467799199e-07,9.8645354021129e-06,4.64106639978218e-06,7.50258691060394e-07,2.3218661860313e-06,8.02776297834127e-07,2.01478211176433e-06,8.56245951343344e-07,3.72286629387461e-05,9.18656664231269e-05,1.20222335962819e-06,0.000115809849972029,6.35225511467038e-07,1.81727936960025e-05,2.33323623762923e-06,4.24390018722636e-06,1.41125465834382e-05,-2943.72356569072,0
6e-04,1,0.198784180962963,0.148394199415914,0.79882791168422,9.7,1.98475196934138,0.460272757632934,0.22718737923058,1,2.76467152123083,0.99666954121228,0.98307084952656,0.959124840870649,0.916521604240807,0.927977877161387,0.959753861994198,0.957974689229053,0.978489368745375,0.986887751110124,0.969115836634843,0.93904339901128,0.978678166506836,0.726098015425557,0.951971539606097,0.98958894897908,0.927768629379047,0.901867664623417,0.985830860440297,2.70221663890454e-06,2.44204658277429e-05,1.34915907992627e-06,2.17701201436892e-06,2.99483234091461e-05,1.47857977107732e-06,4.22533181428901e-06,3.29747115787575e-05,5.54303887349203e-06,4.92985173139859e-06,1.2197414850116e-06,0.0180923501805107,3.54083804934488e-06,9.81879062581523e-07,1.2569110975187e-05,1.0360368847159e-06,2.25901255546674e-06,6.79310333305172e-07,3.31942497657384e-06,8.53617644557015e-06,4.07803715320523e-06,2.19968867593309e-05,7.73212679484076e-07,5.31058571860155e-07,3.05694372973467e-06,1.92269658779614e-06,5.79430998039302e-05,2.63110628529086e-06,7.17823962919404e-05,2.30143361302669e-06,3.0466220285445e-06,2.86860079296915e-06,1.29873285876658e-06,7.43217741849375e-06,2.47649456404074e-06,2.09902835784695e-06,6.76695424260687e-06,2.72491240161584e-06,7.87996797311653e-06,8.16621703374765e-06,4.09826101841213e-06,8.74810200335041e-06,3.1576204966408e-06,2.94451479787328e-05,2.20829080782637e-06,0.0005596585927741,1.48915371993398e-06,7.92297214238498e-06,5.76975669950207e-06,4.76510577976203e-06,8.78038279065935e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99268110869509e-07,1.04834265015317e-05,2.51826138548674e-06,8.78182173359002e-07,1.67680857247708e-06,7.63611621214786e-07,1.62423198717479e-06,6.17886619194371e-07,4.06569316441133e-05,7.21317636644322e-05,1.60919761296726e-06,8.45471924402746e-05,7.9921330782501e-07,1.48089819842474e-05,1.91131862450009e-06,3.33383839245371e-06,2.34761370051609e-05,-1691.64274398949,0
0.00045,1,0.32324575652763,0.127853411889556,0.905715668411821,9.7,1.8943515610064,0.44668766315626,0.235763708007007,1,1.14584046701339,0.949384876300131,0.971271825736597,0.980101335421056,0.909716889795447,0.938397573114206,0.977167933372081,0.97402331057016,0.965580836750527,0.991404254318236,0.980367355085135,0.934179738736959,0.976401528773971,0.857082942641039,0.978793797480442,0.965770968885091,0.97143237319194,0.882677713197657,0.967814456946702,8.40489228037362e-07,2.41326962380977e-05,2.64247848902933e-06,2.80993698330664e-06,5.67486258422288e-05,8.55714813028395e-07,6.83581695763948e-06,2.48328682397731e-05,8.15362883542616e-06,6.04520952206744e-06,7.86678961594074e-07,0.0166167633923712,5.64718318631704e-07,1.99985137376344e-06,1.2895331323964e-05,1.98654075413783e-06,1.43855139285328e-06,8.75845461359025e-07,3.05856633397036e-06,6.23140266168204e-06,4.76970747928924e-06,1.80851342596459e-05,4.63112764850351e-07,1.45542083615909e-06,8.10839134234322e-06,1.28540155855095e-06,5.40519837306021e-05,3.13207343534006e-06,0.000240731850534114,2.3993877961259e-06,4.08069271419479e-06,2.89336846888577e-06,1.98597563728672e-06,1.49016946863795e-05,1.03964409531019e-06,1.7528390126309e-06,5.94896683447396e-06,2.66441191582446e-06,2.77285982352799e-06,4.49533674030214e-06,1.72371921528184e-06,1.91681978874976e-06,8.98133130699121e-06,2.1776065534559e-05,2.92494866664352e-06,0.000450473041523849,4.09999690365911e-06,8.40348682069658e-06,2.62982627773729e-06,3.69888002800357e-06,6.02328973464203e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09782312718033e-06,9.53672673448428e-06,2.36155564300134e-06,3.3326267380889e-06,5.97269693996205e-06,1.03028196642394e-06,4.98968819258569e-06,5.72898435410574e-07,1.43858480023992e-05,5.92222901162582e-05,2.49040429554127e-06,8.57638896083719e-05,1.81946332934102e-06,1.63887069203156e-05,6.21373680662532e-06,1.22333557591385e-06,1.13426885348631e-05,-1693.27077224415,0
6e-04,1,0.32458131752457,0.125144248141726,0.806561296706197,9.7,2.0803878971467,0.424870548761935,0.221907108102943,1,3.39131894769431,0.965640648378995,0.968311154407203,0.988191359034211,0.897701352373428,0.942348766034511,0.985846811638806,0.982126762492112,0.977587639900445,0.960494784964217,0.966778460456988,0.940971944246191,0.974250109960251,0.803202605547818,0.97405342101213,0.966873051953903,0.963607382514189,0.963364749276107,0.969267640387271,1.85720823234243e-06,1.51905065589856e-05,2.00292256861395e-06,2.88034505646945e-06,5.92630252232079e-05,7.24559287359297e-07,4.52210394670067e-06,4.44098778784958e-05,3.61685503404337e-06,2.75225533778649e-06,1.10994135394482e-06,0.0147919951340626,3.68646005529428e-06,1.40289201904378e-06,1.31863787473269e-05,9.66667791435861e-07,8.17124500163158e-06,1.23396657978622e-06,4.33207938219038e-06,5.80928329263447e-06,6.39901015612691e-06,1.45038850139863e-05,8.73993278095342e-07,4.4094473383851e-07,6.97183516142876e-06,1.16867069795093e-06,4.34326093692491e-05,5.32931049577395e-06,0.0001739899622783,1.67840447165915e-06,5.10590833634991e-06,5.12590328559389e-06,1.77600961582952e-06,1.39312785908891e-05,2.96664231968294e-06,1.15061537881912e-06,5.61022336695084e-06,2.50993012739929e-06,1.79408790140446e-05,7.85335330531655e-06,5.6978224579968e-06,8.64393118446022e-06,7.16783152447408e-06,2.37901255740039e-05,2.8437101026236e-06,0.0003601314522648,1.93926184799394e-06,6.72040374729446e-06,4.00795485868801e-06,3.05764683415701e-06,3.63030243527505e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65535017686405e-07,9.83415588728575e-06,1.41696096439343e-06,2.20026638860143e-06,3.01748239931888e-06,2.24861967622544e-07,1.43281538517858e-06,3.85075677630585e-07,1.85923102403949e-05,7.17131126903053e-05,1.80261185546924e-06,5.51094481310788e-05,6.02590849069596e-07,1.44624556925343e-05,2.97622471316971e-06,1.55889804550958e-06,6.56395774395904e-06,-1692.22947180756,0
0.00045,1,0.320862392634694,0.140092711352017,0.962659893539428,9.7,1.9074943209451,0.435548765618459,0.240550086233325,1,1.43933489346322,0.993466353633147,0.968160070724449,0.980394323216445,0.885117309530898,0.973897977568728,0.973374590965555,0.964704660491157,0.929605788488963,0.971876081056557,0.951680996747119,0.946416389750864,0.982050997663082,0.74939476796899,0.971846887300007,0.971501102425988,0.948518880611653,0.896535519786166,0.980182351685276,1.16462085590526e-06,2.61454937095433e-05,4.1448657860191e-06,2.60143400632211e-06,4.77692441448983e-05,1.79114136896202e-06,1.85367022631812e-06,9.35050298424677e-05,3.65418993544527e-06,4.62650570303397e-06,1.34773016321893e-06,0.0115692410386382,3.67672029556762e-06,2.98427582687279e-06,1.29429046476648e-05,1.49167696575507e-06,4.62018404193823e-06,5.70095029482199e-07,2.59056978002426e-06,6.74163999613539e-06,5.73619753336091e-06,1.64313298516412e-05,8.273520671285e-07,3.01614580912462e-07,7.16656067180833e-06,1.17327233955502e-06,5.00469165740056e-05,7.44525883166258e-06,0.000167045735546047,9.10684883606355e-07,2.43088722366862e-06,5.68098699964239e-06,1.03892917858864e-06,1.36630857113496e-05,2.10916227880084e-06,2.97581932383976e-06,2.96794331164298e-06,7.32731258445714e-07,2.57587793021873e-06,7.04296039187408e-06,6.46922686535718e-06,6.08355921523563e-06,9.23675474943542e-06,1.90224588103341e-05,1.83687578268876e-06,0.000264070228631767,2.60105848865153e-06,1.42343531499575e-05,6.54827251330733e-06,1.68891065102001e-06,4.55738428175371e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78907571017042e-07,7.0910462900996e-06,1.53655494677362e-06,1.54371307781611e-06,9.22146128751692e-06,8.09942500642371e-07,3.08714987524392e-06,8.50422862015014e-07,2.19374542441073e-05,6.55716807128315e-05,3.97953323910721e-06,7.91080321695286e-05,1.18759568131253e-06,1.90648376495452e-05,3.83617212614362e-06,1.43751770917181e-06,6.75124349319283e-06,-1689.14572462947,0
0.00045,1,0.335200629983934,0.0997769809123936,0.894482718194426,9.7,1.86513923036282,0.455629971431284,0.224752744971589,1,2.50191746660031,0.954926522724571,0.966747090637473,0.948130788596892,0.895500805626921,0.932898673232684,0.986136688029232,0.969460093747889,0.94226555768407,0.958968887667108,0.96935719304384,0.89182014174547,0.979444947602878,0.724239066904246,0.967118397031836,0.977301846527385,0.96555188990085,0.972047089996551,0.991906200324112,2.2530652604028e-06,1.90809337066959e-05,2.08072456037112e-06,3.09353135709221e-06,6.47592465250557e-05,2.07964629472972e-06,6.89324597243659e-06,6.86450149661331e-05,6.81411050546687e-06,2.30295080479599e-06,1.8793219680806e-06,0.0197476030514034,1.61497196268149e-06,2.55489670749948e-06,1.65830304417557e-05,1.40692955376256e-06,4.79678356292479e-06,9.25129589457554e-07,5.04612905683034e-06,6.45644892840892e-06,7.64299441607512e-06,1.8557737928002e-05,1.03600903941775e-06,2.82278001057285e-07,2.02971635150086e-06,1.32736172566855e-06,6.36638040368953e-05,4.43320973550875e-06,0.000188569260482821,1.34444663110695e-06,6.71814228607913e-06,5.88032774098706e-06,2.98990363808391e-06,1.4553755698556e-05,2.94321644296913e-06,2.19617898922484e-06,5.7789169919815e-06,2.2987672583338e-06,1.27870684644233e-05,1.76166181417517e-06,4.76665721107743e-06,6.80682588982355e-06,2.14854738211963e-06,2.79835368742038e-05,2.21941993092504e-06,0.000194460746083421,4.11858073973898e-06,7.18425245642664e-06,4.5275741869453e-06,3.14412393400742e-06,5.56028276521471e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28179847932991e-07,8.80323766158733e-06,4.06876391899889e-06,1.18440935311815e-06,1.35902026178223e-06,9.82755602581517e-07,1.30258925325908e-06,1.06909626433656e-06,2.39906430907444e-05,9.62262148595576e-05,2.29390038105854e-06,0.000152853564163416,8.53845438188022e-07,1.22192824380458e-05,6.46685191547492e-06,3.15050662117961e-06,1.26989885333396e-05,-2323.59212338523,0
6e-04,1,0.320666676685912,0.144042967527674,0.83905623890627,9.7,2.20592019534938,0.417178579632472,0.231937843093239,1,2.87091221981172,0.96811437020225,0.957035397647704,0.968600278343482,0.979696173409535,0.943627509077447,0.974467017544913,0.989030114284883,0.963870078693269,0.978318975637674,0.938840089962321,0.911591328094749,0.981681101924703,0.898301702959912,0.95857380008023,0.97795638800262,0.952808709341208,0.921553704342716,0.97338952732564,1.02871148651744e-06,1.59561468043294e-05,4.67851323489976e-06,1.34770256885847e-06,3.94579787534908e-05,9.37914204369708e-07,1.91090670503243e-06,3.14571476178222e-05,2.42675311400993e-06,5.51419265223612e-06,7.83732154064205e-07,0.011777092769595,2.62775866654868e-06,9.42696381154399e-07,1.62652602258076e-05,7.21740998742078e-07,3.01005407132181e-06,5.4828539634231e-07,1.8688176145328e-06,1.07766428261217e-05,3.30791830223441e-06,1.23980048997927e-05,5.28013299008974e-07,8.24562248389117e-07,6.75433111460754e-06,2.12802325586811e-06,3.2067496330461e-05,2.82355758382982e-06,8.51111999204216e-05,4.15467430446393e-07,3.44249514712469e-06,1.5053062601232e-06,1.77610255753829e-06,1.74898833464129e-05,1.43803520925369e-06,9.14245741988631e-07,3.33610572419911e-06,8.54617284962512e-07,4.60087155121751e-06,6.95868606249891e-06,2.35320813756447e-06,2.85155570747475e-06,7.7226944632176e-06,1.61160809305267e-05,3.6900175653833e-06,0.000452148317757857,1.76521087058622e-06,1.34504468572499e-05,1.74888290054594e-06,1.81736211876599e-06,1.11439267210881e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33893860326101e-07,3.70365352685948e-06,1.47624395235811e-06,3.64507988374121e-06,6.57878741819078e-06,4.56453919124013e-07,3.52689397178007e-06,7.18309292008847e-07,2.81919042828398e-05,6.94360385296217e-05,1.02656243581534e-06,8.94071343297389e-05,1.89265478767913e-06,1.97510122232938e-05,3.77540265240336e-06,3.77489155764808e-06,2.55476124584813e-05,-1688.85624408251,0
5e-04,1,0.33481275814117,0.0898924924143028,0.955689258110365,9.7,1.9708163112524,0.459232911774547,0.216113072811229,1,1.42514143820721,0.965979877172911,0.95971708931993,0.969787113155591,0.97575394781828,0.986463744633071,0.99145934678167,0.970452746456117,0.966586786508456,0.96310778922141,0.926961343000692,0.942171581236855,0.979237442815678,0.650622244568187,0.976020931842635,0.987787287129275,0.948583274778549,0.977548062432325,0.964432042611506,2.30068062885031e-06,2.25838612186156e-05,4.61527111433485e-06,3.52833011053403e-06,9.02575651961558e-05,1.60284484587233e-06,1.3091357207416e-06,6.74274843335639e-05,4.14576296489554e-06,2.86068858673202e-06,7.33958508512528e-07,0.0167433550240706,3.75487957993455e-06,6.72158671303166e-07,1.73322366959516e-05,6.86107555943721e-07,8.37557286129012e-06,6.05339730442023e-07,2.57637070827756e-06,5.1397388758065e-06,5.85367834714081e-06,1.66108263005823e-05,3.2618028558306e-07,1.03549107287322e-06,2.87404662039298e-06,1.36940577943452e-06,2.00108883382545e-05,5.16124910808078e-06,0.000171897571913303,9.55814231048381e-07,4.34529365543893e-06,2.65337505711717e-06,1.5775723439302e-06,9.32667479908573e-06,2.45777903170536e-06,2.89757481721786e-06,3.29416690167826e-06,7.96943001844202e-07,1.19628230215416e-05,1.02266623281574e-05,1.19374399983647e-06,2.10772108504961e-06,5.32595809162222e-06,3.35498336456431e-05,1.61458322336817e-06,0.000379054920402041,2.43676750078476e-06,4.19455224073816e-06,1.24366744753886e-06,1.88184611659819e-06,3.47118753850325e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6640768616958e-07,1.59298019858974e-05,2.21651116172703e-06,3.3210577627009e-06,9.39934372320888e-06,6.71079507293389e-07,3.83488215759456e-06,6.68976461544161e-07,1.65683824981012e-05,6.03223073856024e-05,9.72130494007768e-07,0.000151081529976394,2.04143566192322e-06,1.60645804086054e-05,3.215874867745e-06,2.32592078660503e-06,4.88693633319009e-06,-2331.35661949817,0
