"qua","alpha","gamma","sigma","psi","g","R0IN","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.242105263157895,1,0.333607158014385,0.0961065964338726,0.961747596724874,9.7,3.17971873898708,0.117046334118462,0.00470117290253138,1,4.44450070368598,0.978872044665851,0.981664280504469,0.976697411842819,0.860392219334193,0.969007568114439,0.983036489152881,0.963394852460974,0.950328824210915,0.969844907445896,0.964429269426796,0.912481931140181,0.990965852058517,0.701891551812324,0.961797146618075,0.98229004848921,0.970586579345005,0.951978237168422,0.974295436223045,2.24364725206524e-06,3.14368472794506e-05,4.73849264180015e-06,2.7407974374179e-06,2.54822624187027e-05,1.28760187567619e-06,6.31822212094677e-06,5.37160455065949e-05,5.75332943274167e-06,3.26408615073064e-06,8.33544118980988e-07,0.0101486522195096,2.20622211814138e-06,2.2910742848846e-06,1.7011319589335e-05,2.276161720947e-06,8.10642190571585e-06,8.14108412188509e-07,2.95161884333531e-06,4.53257630693973e-06,2.17351976348533e-06,1.44292788873588e-05,5.45056963480114e-07,7.95807463058675e-07,7.55611890170656e-06,1.39906753006158e-06,4.63664101357278e-05,3.117943069999e-06,6.69779031822411e-05,7.20838501100081e-07,5.56094231881379e-06,3.30691790568916e-06,2.79849557043269e-06,1.20801313903635e-05,3.19991026612911e-06,3.06707648674375e-06,4.42135019298548e-06,1.4854834667282e-06,1.36978354556726e-05,3.23199392570553e-06,3.97567091768769e-06,5.81465630930664e-06,7.34949645863247e-06,2.05450913156234e-05,1.76907111096257e-06,0.00035039476846872,4.55456566003761e-06,4.63456274974104e-06,4.50952961940302e-06,1.25853956807533e-06,7.46960000872396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38190158656171e-07,1.57937789683437e-05,1.2591778019464e-06,2.41937341101928e-06,8.5447303081444e-06,8.7554579561956e-07,2.97188814128314e-06,7.58098177376505e-07,4.52543895389482e-05,0.00010128804134936,2.14242297657549e-06,6.44379717016504e-05,4.81929741443443e-07,1.27943572372158e-05,8.19688852624064e-06,2.7004067003763e-06,1.54714025209679e-05,-3657.86537252248,0
0.305263157894737,1,0.317346345338113,0.20215090401292,0.916972476061665,9.7,2.27955626539789,0.185533477514331,0.00200317801470318,1,2.47178657847756,0.974671376630664,0.973313174314507,0.982230919399314,0.853850124693998,0.980356968584768,0.971618908632324,0.961314183525169,0.93015644106602,0.978070444972866,0.952603016108264,0.944489726632227,0.988879031090033,0.798698447357711,0.974494690217139,0.962253398776543,0.958813543102204,0.893756768137227,0.975996944392334,1.16685377622968e-06,3.31604389791673e-05,3.90423392875149e-06,2.7323089289593e-06,3.96163711959345e-05,1.68637004189824e-06,2.07523711984164e-06,0.000112596146991235,3.35205753784482e-06,4.14705008970272e-06,2.00996120839865e-06,0.00674865755829169,4.79536647874356e-06,4.30309685686715e-06,1.66421101713345e-05,1.37888022355655e-06,4.36771103120968e-06,5.73329486358028e-07,2.51830743200907e-06,7.952196405274e-06,4.68326876341098e-06,1.86105324814513e-05,8.68840090158258e-07,2.61932237755433e-07,8.29327329280219e-06,1.23733902471489e-06,3.64005341606574e-05,7.03031883474149e-06,0.000184363118097969,6.58556114895545e-07,2.23585566211915e-06,5.83669040750338e-06,7.56851059254225e-07,1.11736334996499e-05,3.33035642439574e-06,2.4711726247838e-06,3.32254764689174e-06,6.92355145838937e-07,3.80255366377584e-06,6.10208236414018e-06,5.08590741540788e-06,6.90887006254031e-06,9.24539871731535e-06,2.23781117027132e-05,1.81652735839075e-06,0.000208776365936056,2.31197597289345e-06,1.26329341862311e-05,4.99023230522943e-06,1.60711205043711e-06,3.9298840899328e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91649489209198e-07,7.27087457753518e-06,1.39313863845119e-06,2.05509154785887e-06,9.22323935172398e-06,6.88516618684255e-07,3.16200861916243e-06,1.10653912141485e-06,2.42209996523563e-05,6.86312755031163e-05,4.35188495983267e-06,8.92713420068723e-05,1.26761346169244e-06,1.55234241075791e-05,3.83110162506963e-06,9.57716955989554e-07,7.39262852292867e-06,-1712.99876251501,0
0.305263157894737,1,0.325562304439248,0.127990274499841,0.92134792967231,9.7,1.90215522094051,0.143063645620805,0.00306690841402951,1,1.26392072451601,0.964192133458588,0.971504588031888,0.978645073624526,0.92999747150012,0.943516010926949,0.986197208606057,0.961611237436469,0.936575553209218,0.953211237691146,0.975103779325028,0.968688813238254,0.975455353654603,0.731012911916873,0.960623560722421,0.980640422877066,0.964644839389533,0.946076625773092,0.97505764744391,1.75879933230138e-06,2.08754574115349e-05,2.72651384622101e-06,4.15360402738193e-06,2.96886119854623e-05,8.84629593672012e-07,3.36014790035452e-06,7.82778217248166e-05,2.36175028231345e-06,2.47063811345081e-06,3.44773312681306e-07,0.0151150668365977,3.05099947679542e-06,3.487507209071e-06,1.48508725273893e-05,1.34339034529635e-06,7.46121703841278e-06,6.96714942285735e-07,3.74616774003681e-06,2.8530643878473e-06,2.11489766981723e-06,1.29190630704107e-05,7.64596252352659e-07,1.0731500065269e-06,1.09335838307462e-05,2.22147055574343e-06,4.29532323471299e-05,2.22116609550983e-06,7.44465129630498e-05,1.67947515357302e-06,6.51031026821259e-06,4.97670151374895e-06,7.24827433378246e-07,2.18329972716755e-05,1.45125063509354e-06,2.52432994783053e-06,8.91468444679123e-06,3.29812919714267e-06,1.52514047771189e-05,8.41714199144593e-06,4.28122992098666e-06,5.39007899840633e-06,1.0431561076515e-05,2.64020881615856e-05,1.85064461602426e-06,0.000242446654079683,1.54626660502106e-06,7.11580625439267e-06,2.80088039235726e-06,3.31734779360959e-06,1.05695304476432e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53114064205589e-07,9.10135843495717e-06,2.01265428634102e-06,3.34619922542985e-06,4.83965449677172e-06,8.65561597509909e-07,4.34331244876384e-06,1.44028400203696e-06,4.01945084211532e-05,0.000111566142058158,3.2063547186921e-06,7.42826823596388e-05,1.38332877660636e-06,1.86831455932528e-05,4.20657076393454e-06,4.0654050098472e-06,1.59584412920729e-05,-1725.33307074059,0
0.305263157894737,1,0.332416328325757,0.10240005421699,0.968781058991198,9.7,2.62458055981554,0.150727360377883,0.00249822925105963,1,5.00799397217753,0.764926807188893,0.978907527876525,0.961425555077383,0.880470473917037,0.932701462523926,0.969171383116301,0.964050476237181,0.977051612702184,0.988755689795953,0.966044127549918,0.910262047099446,0.977613449693424,0.744552849082811,0.948453167831302,0.989975407812593,0.928822333418764,0.928952259271484,0.989491987613123,4.16143016945176e-06,2.32364826765319e-05,1.71401948660391e-06,2.06439553483291e-06,4.10490527811334e-05,2.35255366463434e-06,4.87371925411782e-06,2.63027834911219e-05,7.12076059572796e-06,6.50513213651276e-06,1.16178280868212e-06,0.0139013014169073,3.83640674486389e-06,1.38069361995623e-06,2.05906220875853e-05,7.496573749274e-07,3.19493819971357e-06,1.12501341439558e-06,4.01440994102605e-06,9.14255112329023e-06,4.07654385510401e-06,1.58907134461287e-05,7.871269078467e-07,5.46017581417287e-07,3.03177769639024e-06,1.37570888474199e-06,5.17533310256667e-05,3.65067436297476e-06,5.98115314331468e-05,2.42959290547579e-06,3.87915783610097e-06,2.86132831212979e-06,2.07056794443761e-06,9.14621940162962e-06,2.5608321543691e-06,2.22355422771626e-06,5.45890519317519e-06,3.03970108187793e-06,7.94428692167286e-06,1.09479363573349e-05,3.67854943583958e-06,6.92322198922056e-06,3.35235493272762e-06,2.93508116931609e-05,2.71242552299222e-06,0.000476997841336667,1.49536116264133e-06,1.14461229578377e-05,4.24764609670883e-06,2.56743014665654e-06,7.64444256563691e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67562657021188e-07,1.40460811416358e-05,3.94515765355991e-06,1.03284532134117e-06,1.51458466493502e-06,8.98207572478819e-07,1.86765602291662e-06,7.57802766413034e-07,3.81169959437137e-05,7.30374072094948e-05,1.93105789765838e-06,7.2109641498717e-05,1.02544982238288e-06,2.1039850729577e-05,2.57274260782716e-06,3.72483586198479e-06,2.23906897967322e-05,-3603.49301119128,0
0.284210526315789,1,0.333811215617322,0.0953053273954154,0.868583719217816,9.7,2.85283376327974,0.117654078849341,0.00579461191454131,1,2.36091543383158,0.963571058656816,0.965368744539522,0.965665329909819,0.899111630150935,0.974051455181676,0.967498504026339,0.98452359912326,0.953017264486397,0.980158889985712,0.950666013836843,0.906392473190008,0.987274919676031,0.811579892941401,0.974666010014924,0.99113015741325,0.981047086046994,0.910895716502211,0.98941520377177,3.01573320585998e-06,1.35559603469605e-05,6.39252561096693e-06,2.20906648387846e-06,4.38884379360409e-05,1.85448661920689e-06,6.48582215687995e-06,4.46374510212942e-05,5.9854603827321e-06,5.12045892802265e-06,1.09025669942974e-06,0.0108003144434819,9.99147419402432e-07,1.75031647585374e-06,1.05491001303069e-05,2.47905751848543e-06,1.49506544415909e-06,4.32955467938472e-07,1.4333408108656e-06,7.59796871184256e-06,6.30194701308718e-06,2.09664851739509e-05,1.23275994027621e-06,3.31415694376842e-07,3.99511134745798e-06,1.13619184386299e-06,8.17138809126175e-05,4.01532071183319e-06,0.000170014864426692,6.27058170575913e-07,4.91657601733077e-06,3.01701328088729e-06,1.83630705389461e-06,1.2033261488103e-05,3.01597003794502e-06,4.3854205371087e-07,3.83069145048732e-06,2.2178249434166e-06,9.36077617328264e-06,2.79540678436725e-06,4.68244770139191e-06,6.96526054328692e-06,6.73195015713699e-06,1.52949177278442e-05,4.34835141742336e-06,0.0004196651791862,3.78063567701242e-06,1.02731003347757e-05,3.83799224324e-06,3.21827627605567e-06,5.84720773190889e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31940897873534e-07,6.7249506483422e-06,2.7601964354626e-06,1.28247826954742e-06,1.07953946464663e-05,5.25926032364432e-07,2.26202595889783e-06,8.50490367815376e-07,2.34492242192375e-05,7.08556423741827e-05,1.83764441145046e-06,0.000153678696472895,4.80660778849069e-07,1.36193084068053e-05,7.14720201856648e-06,2.04040907386822e-06,1.02043774297206e-05,-3599.42212802671,0
0.263157894736842,1,0.336676289510726,0.171935183424264,0.945650343826279,9.7,2.18727766632341,0.146206269224785,0.00392548541730588,1,4.30733281299414,0.948021009597044,0.958794899042522,0.973564006174828,0.958807973526298,0.944038871660863,0.976767387561433,0.989223388745148,0.969731293115767,0.977233553378115,0.950433406643278,0.931267552271896,0.982035440021323,0.89737487964171,0.947029250479554,0.969989878757567,0.96666539649081,0.939592198248161,0.977009665911575,1.31817689519056e-06,1.56859004735762e-05,4.30785315286406e-06,1.99527433265871e-06,3.46116202292663e-05,7.13813364009641e-07,1.53148353564035e-06,4.14536600445067e-05,3.16510874421799e-06,3.77269683413046e-06,7.56369188977829e-07,0.0109921312491905,3.51924202170505e-06,1.19180271487762e-06,1.20750082997898e-05,7.22554061008308e-07,2.38064934077066e-06,6.25858351557129e-07,1.91543280610905e-06,1.12002039766806e-05,5.03637740689445e-06,1.00662506243496e-05,6.84055435044859e-07,9.53217583369059e-07,5.26503942104056e-06,1.78151776904538e-06,3.92721957303693e-05,2.34941938348426e-06,0.000108508045258984,4.80563719646218e-07,4.51119816893354e-06,2.00083951395376e-06,1.78261411522976e-06,1.59866545489796e-05,1.18287184832395e-06,8.85315387155529e-07,2.21983145807053e-06,7.0830818970956e-07,4.53000343236572e-06,6.87310149696517e-06,2.76851381337743e-06,3.08050684979221e-06,6.98817047929257e-06,1.88062889234102e-05,3.18328604511908e-06,0.000471314656096177,1.73095872572636e-06,1.45260757785974e-05,1.95428407934254e-06,1.84331459295953e-06,8.05806570942558e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10076973785917e-06,3.33124433788235e-06,1.69846073674505e-06,3.25166274457267e-06,5.00269097928003e-06,4.80085100011454e-07,3.90719297324203e-06,9.35605530533669e-07,3.29951714832344e-05,8.59494259358434e-05,1.19779110207111e-06,9.40738498993474e-05,1.35914365511018e-06,1.52647991171441e-05,2.63205660100949e-06,3.86609739332322e-06,2.26498586280439e-05,-4195.80077829758,0
0.347368421052632,1,0.33435938283413,0.21744509535055,0.944115683388021,9.7,1.90179352281215,0.210338768585698,0.000814160354091324,1,6.17573566696538,0.981689933407526,0.961727396243039,0.971932436193133,0.9246441665066,0.931978794987073,0.989527808254674,0.987840964607859,0.970745700578513,0.967384359816392,0.982372556979583,0.898905641929806,0.970464636919649,0.928695020675145,0.97016844682719,0.979843556817113,0.976154829218299,0.90976878391692,0.959332810027807,2.54294944510484e-06,2.31189115350016e-05,1.84569311852596e-06,5.53915589050789e-06,1.69844567143044e-05,3.800697190955e-06,5.47772229885496e-06,4.34840029371404e-05,5.16429244483852e-06,2.06861755457679e-06,9.82395223343984e-07,0.0138761837821599,2.46262140675499e-06,1.96659788307197e-06,8.85017993717892e-06,3.02868316915417e-06,7.64286672818206e-06,1.42437001171313e-06,6.2400578798016e-06,4.16760912197363e-06,2.88386477012836e-06,2.50359928307226e-05,5.75034293162402e-07,6.94155260713608e-07,7.53365082333825e-06,2.01537804276656e-06,3.32299909829416e-05,4.81443301144588e-06,0.000118043488909209,2.25735888408944e-06,7.50669003155095e-06,1.77951475744931e-06,2.13865815555494e-06,1.02233910396086e-05,1.55320943909317e-06,1.66110603858754e-06,6.74459587331767e-06,1.79439365348736e-06,8.94482470455916e-06,1.95916264948131e-06,2.73362545344124e-06,4.41021440123622e-06,4.49633002918985e-06,1.11111193770101e-05,3.13878967889602e-06,0.000469518326562848,3.27982922797202e-06,9.70977464738442e-06,2.70343713285769e-06,3.26366681564238e-06,7.83313020698252e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32957720567634e-07,1.1969016916012e-05,2.51120053898674e-06,3.89604612237285e-06,3.83555282608423e-06,3.37888166101527e-07,5.02990688982389e-06,4.35819256542796e-07,4.25949411838139e-05,7.87014216888129e-05,2.21797659493476e-06,0.000138948527347435,1.77907655289809e-06,1.9621768529336e-05,8.36861441814146e-06,2.74866510811561e-06,1.11932967764886e-05,-2350.37266706624,0
0.242105263157895,1,0.335978177627669,0.0992567914360497,0.954256660018419,9.7,2.24813361712298,0.0899145424843288,0.00855800258486345,1,3.50572663574999,0.99702304274841,0.966002556520384,0.964418685098557,0.943678374692808,0.943881090975103,0.962741744183944,0.976833179762382,0.911466981391898,0.980421763702666,0.985402358384095,0.943752029884408,0.975598770391018,0.797864667805176,0.981070518691336,0.991213364079167,0.929152308554167,0.887448551179849,0.966412776609226,3.05092619031846e-06,1.61044707415107e-05,3.44781935076177e-06,2.15024443834619e-06,5.47845281643497e-05,2.17078777345876e-06,3.55604375387097e-06,0.00012302280175394,4.58249681413142e-06,7.37506501122046e-06,2.70042516687354e-07,0.0178945046101969,4.69878454731749e-06,4.27032427131481e-06,9.92769706030248e-06,9.84547737687534e-07,5.44974814680449e-06,9.42950132237449e-07,4.44586518169453e-06,9.02862135681934e-06,5.10267705688245e-06,2.87840468245176e-05,3.38613932252726e-07,1.36618362516099e-06,5.04522935515451e-06,7.25675104197758e-07,4.22755329942417e-05,7.46784092583975e-06,0.000121843357916345,1.96564779710977e-06,2.64007351798351e-06,5.24138796610873e-06,1.15908735514449e-06,7.45916763180275e-06,1.51971609254627e-06,1.71972388699891e-06,6.2809864745397e-06,2.33970222707685e-06,9.70937076316444e-06,9.28163945068024e-06,1.21651059151746e-06,4.94450287455406e-06,4.85394410539914e-06,1.13085995083183e-05,3.06284739397472e-06,0.000138759792281085,2.12335749755866e-06,1.27105916711684e-05,2.77203076576048e-06,2.84363183637336e-06,5.13501215514551e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81526651338406e-07,7.51332900057655e-06,2.46822355946486e-06,4.38229844991228e-06,4.40793223013343e-06,2.60716185998015e-07,4.42055232746643e-06,9.27111965531672e-07,2.80012918273428e-05,5.71700339534273e-05,3.2061442206037e-06,0.000166475864082998,1.26535182799735e-06,2.01180140869326e-05,4.04840105285758e-06,1.47929292694425e-06,7.76871042806694e-06,-3621.2871493988,0
0.242105263157895,1,0.335545507441121,0.123702510099702,0.919387713201064,9.7,2.71758478971947,0.103794968660338,0.00825639182120876,1,3.96858535496239,0.897792535479888,0.973309939075951,0.986300899110217,0.913800505431657,0.953037803323916,0.98380240373237,0.985231073784034,0.96975226429163,0.959153413332718,0.959871563301654,0.923601378091679,0.969056056853869,0.824749024750208,0.965400868558981,0.977265535730101,0.96007480127875,0.973087349669676,0.976328254158233,1.26176880605265e-06,1.81403748053145e-05,2.11155708388732e-06,4.67683749504878e-06,5.62613809292472e-05,4.45914509900601e-07,4.13412135290486e-06,4.25655971787363e-05,2.5884404107057e-06,2.06141948509993e-06,1.10970122272322e-06,0.0108595277753354,4.41756371501311e-06,1.15007526264397e-06,1.43569015051751e-05,9.5768685040742e-07,6.3145712374566e-06,9.85526816436409e-07,5.67946245212494e-06,6.24832356124724e-06,7.20570911494161e-06,1.8812703708565e-05,8.63708882396109e-07,3.97100907700273e-07,8.86452712838256e-06,9.67951140933685e-07,5.00044711730291e-05,5.41314395240957e-06,0.000213040948433001,1.22971919335945e-06,5.78028000812332e-06,3.63034922416453e-06,1.18136724244403e-06,1.40993229015855e-05,2.87294386446328e-06,1.68842172487713e-06,4.51328780735923e-06,2.7343554266996e-06,1.27810887380619e-05,1.01840948065507e-05,6.13913901274896e-06,5.6942034343798e-06,7.64456098654758e-06,1.85529302499173e-05,3.81530707708193e-06,0.000359513399056504,2.83987623663749e-06,8.12291994635586e-06,4.29897394237805e-06,3.02189775144221e-06,4.26580151594528e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02703066504926e-06,1.16473400424267e-05,1.47461917868326e-06,2.18415985990785e-06,2.89697683741133e-06,1.81410557572356e-07,2.08822108606455e-06,3.44001587223699e-07,1.92507940303675e-05,8.12059852961985e-05,1.99707391112931e-06,4.40877712240398e-05,5.2265860706473e-07,1.05145205092497e-05,2.40570993570125e-06,1.53031806057247e-06,4.69430149402992e-06,-2389.71243791519,0
0.305263157894737,1,0.334637646328631,0.150211620431205,0.90357309598382,9.7,2.22162367168491,0.162650122450256,0.00252532224623221,1,6.8657775975473,0.95893975338594,0.971069695575268,0.948727664149214,0.907824840184465,0.940218789018671,0.989356121744979,0.97373685633991,0.948399964821504,0.959918313301721,0.973312774663679,0.849217009454157,0.964656749464567,0.770130053278822,0.970216255780406,0.982965156761348,0.978293973036156,0.976402830484952,0.99102640218102,2.27755601152452e-06,2.52549364970998e-05,2.226160908526e-06,2.67820386977814e-06,6.30850624274749e-05,1.84499980219345e-06,5.88192159477398e-06,7.9809300223647e-05,5.11537439977452e-06,2.50306111043352e-06,1.77634229656639e-06,0.00943511136628896,8.58074934433837e-07,2.15185227001911e-06,1.86038243998887e-05,1.69308337880464e-06,6.40303835081624e-06,9.42504529224512e-07,3.23138050362678e-06,7.19592498402306e-06,6.39341375298906e-06,1.99884799756556e-05,1.10837695523201e-06,2.76103163892634e-07,2.63244863097646e-06,1.48326405216955e-06,7.11789374361089e-05,4.47622789677312e-06,0.000211458126587266,1.29651205604004e-06,7.56684953740261e-06,4.90282420907467e-06,2.9136744074278e-06,1.481031034765e-05,2.92716237301344e-06,2.65134097023672e-06,5.82589675269845e-06,1.58722802868e-06,1.12132650835363e-05,1.74540855690084e-06,5.49813612511155e-06,6.30438661533794e-06,2.37304809861103e-06,2.55223393582928e-05,1.63886241837521e-06,0.000343627594736604,3.30508979718196e-06,7.40249425168439e-06,4.4749445457944e-06,4.05139204981359e-06,7.36942075310249e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06352846521314e-07,1.19316963348017e-05,3.49049108568791e-06,1.09682015588055e-06,1.59553592424286e-06,9.76986646362775e-07,1.14602615108582e-06,1.25872562062613e-06,1.96884554554908e-05,8.73434054619502e-05,3.70297605005575e-06,0.000177390970537776,9.44693944876446e-07,1.53284230699076e-05,5.43378091975083e-06,2.36253690571774e-06,1.43698595868516e-05,-3574.31823933397,0
0.263157894736842,1,0.328833380799771,0.0429941433130559,0.950530235094106,9.7,4.46448536129331,0.0866608392519623,0.00973523927277389,1,1.2902050100882,0.982084473503745,0.964154693481441,0.962097402623254,0.953069718906062,0.923469313040363,0.971320206394991,0.979894771081611,0.933858422182512,0.985073144901849,0.983759483255248,0.946391914891891,0.97350257190371,0.828334519800481,0.976324542352671,0.993779922994625,0.953157820626499,0.889081230534026,0.953468110360686,2.9901653378357e-06,1.72447852272024e-05,3.45669651201387e-06,3.62957662981119e-06,4.29796811391761e-05,3.36427289628234e-06,3.62902537438333e-06,0.000133761888228884,3.75925742361989e-06,8.03469226714469e-06,2.82065206893864e-07,0.018851155881802,3.50975431801018e-06,3.05035015272501e-06,1.02372579035789e-05,1.32603195529886e-06,4.15141716455132e-06,1.2260065834318e-06,6.34940629692268e-06,8.35303506962441e-06,6.28207282003233e-06,2.55198835387974e-05,3.36549585562026e-07,1.04986499516156e-06,3.9414509342081e-06,8.32630077203462e-07,2.97778869822916e-05,5.44541305400174e-06,0.000136033495714889,1.77531570906648e-06,3.43391157575916e-06,6.31611545757075e-06,1.32730412250842e-06,8.42973070475585e-06,2.83522905395954e-06,1.90190463616098e-06,6.16430358735876e-06,2.64886179650661e-06,9.10103858014048e-06,7.67683355961137e-06,1.51211790721336e-06,4.02405535550461e-06,5.83227519146678e-06,1.22132504602918e-05,3.14749690012224e-06,0.000184715187656809,2.38292064105891e-06,1.11602971310408e-05,2.66153483256335e-06,2.72210547228024e-06,3.88537783751977e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5472143632766e-07,6.4592613016143e-06,2.9860838425038e-06,3.1253897208047e-06,4.55108320297959e-06,3.24666208603555e-07,5.38885020907751e-06,9.5028906579736e-07,2.49547721315626e-05,6.40010302054431e-05,2.95469394743261e-06,0.000177014191175569,1.39953238535692e-06,1.49871627335064e-05,4.15164673886702e-06,1.76543263448644e-06,7.45428966649762e-06,-4221.76503393435,0
0.347368421052632,1,0.334525780081788,0.113721246104944,0.954381108103306,9.7,1.74137018332555,0.156008205078688,0.0019026883558627,1,1.59749079864819,0.98219285606188,0.978847383089896,0.974593387997533,0.954742312187393,0.934273852111986,0.983707466520157,0.961614066522097,0.939214134063282,0.945441096489756,0.980556168169798,0.963152133281217,0.97842097003057,0.690053657860338,0.958265313970346,0.981417811233603,0.952113603240326,0.957263813964885,0.976977871295678,1.88289987820679e-06,1.75005178713045e-05,3.04513449256895e-06,3.82323530132383e-06,2.72844894251477e-05,1.04520833570586e-06,3.22996135156807e-06,7.48760677928551e-05,2.62399081433065e-06,2.07999383654658e-06,2.81837569717755e-07,0.0179099849322296,2.33638739543009e-06,3.44678220842987e-06,1.66197961750201e-05,1.08150238544555e-06,6.16780885999923e-06,7.82127851939311e-07,3.26967617936111e-06,3.85152312326466e-06,1.59279687833571e-06,1.98840816384168e-05,5.73972099620525e-07,7.49110658987883e-07,7.19108099332853e-06,2.50401299017499e-06,3.49124095353403e-05,1.9561108792369e-06,7.59479790520779e-05,8.94580200364743e-07,7.35512466162882e-06,6.29783534048501e-06,1.31445194297291e-06,1.66791565285423e-05,1.43859538497442e-06,2.39945900699256e-06,6.73146838076477e-06,2.49877703755811e-06,1.78161556790849e-05,7.24275210125955e-06,2.44512987642367e-06,4.27488714590623e-06,9.95908503311634e-06,2.33632650125141e-05,2.93952049030917e-06,0.000352404202866368,1.59860577052977e-06,7.26489167281684e-06,2.10465929277007e-06,4.51062829890622e-06,8.37701659918021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03474238176502e-06,1.00751925171723e-05,1.68970651540021e-06,2.69399648891748e-06,4.67454831337166e-06,8.98382924903178e-07,5.49912252917912e-06,1.20696024759774e-06,3.10887577909171e-05,0.000126101948197116,3.13138323936704e-06,4.67931728783464e-05,1.43911815307975e-06,2.37784066300476e-05,4.37635137174189e-06,3.3347442272244e-06,1.90279376625413e-05,-4184.36455990837,0
0.242105263157895,1,0.330217228527911,0.0384691031650555,0.982130082858294,9.7,5.72480291098992,0.0847478577017513,0.0102362205351216,1,1.47194408900372,0.919379042992377,0.982506943429481,0.971342004019431,0.958958482420121,0.978509129019898,0.970322186389247,0.9740197074788,0.951672774527347,0.976834609299496,0.942619252207149,0.894162429853951,0.988021580135969,0.68335086340533,0.95067477004362,0.988203925761258,0.977278841868408,0.920629747034876,0.951249186947984,3.33628616317892e-06,2.36924047424627e-05,3.30751062099606e-06,2.59437497565091e-06,3.6011205102847e-05,1.96219215000785e-06,7.17411949190946e-06,7.27502171942797e-05,6.41492513257879e-06,4.4144404065663e-06,7.26900652879626e-07,0.0147732762168454,1.46850682395993e-06,2.36650327517036e-06,1.69165765404438e-05,2.14009769868197e-06,3.40169205623282e-06,7.24985184946655e-07,1.68213071664216e-06,9.11734343973306e-06,3.14810474116719e-06,2.29189280993545e-05,5.91683043441864e-07,8.06198614888633e-07,3.88051127717799e-06,2.14156253788074e-06,2.0906235645488e-05,2.75062750051526e-06,9.40064879406335e-05,7.77260031753105e-07,2.21308963165938e-06,8.92341429942443e-06,2.81289748863098e-06,1.03712570634709e-05,1.5189585883903e-06,3.20514424321086e-06,2.70112126047529e-06,1.48780749705681e-06,6.64046134917099e-06,2.10939709513174e-06,3.35485662384494e-06,4.2686158405807e-06,3.74392502070946e-06,2.53542683215726e-05,1.47318945549234e-06,0.000224962001896022,4.63498612756974e-06,9.73084529970923e-06,1.02519421768661e-06,2.07694188082225e-06,7.35183319065783e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98771521488265e-07,4.70151896714805e-06,2.73809519135386e-06,5.06214500508207e-06,4.97253008218486e-06,7.67748770930235e-07,3.77085021638782e-06,8.2499831833193e-07,4.03810063973882e-05,5.28391964784589e-05,3.02866023797645e-06,0.000101503754766527,1.40554632483508e-06,1.96623499975745e-05,4.40330268114866e-06,3.23233083245996e-06,1.67093215496322e-05,-4241.58214831217,0
