"alpha","gamma","sigma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
1,0.245767026785891,0.213036074217532,0.956481253201954,9.7,1.65076096084327,0.500028021721301,0.301091000960879,0.000148196203633334,1,0.988153412616757,0.992024363905714,0.96403345870919,0.973798270597978,0.900767919967628,0.976021646413502,0.977923759118091,0.985471721088226,0.975285991044471,0.979669232598904,0.950544550211949,0.895732250292202,0.994752208123164,0.8292006211227,0.93974768386223,0.969728845764265,0.949823879867813,0.925955308504527,0.981042966959405,5.39059004088515e-07,1.39659873890181e-05,5.02200589429512e-06,1.92739970049106e-06,4.33280993932303e-05,1.88008116198857e-06,3.80093374887688e-06,3.15374916069891e-05,3.48443708456946e-06,2.9306867369194e-06,1.15913111740408e-06,0.0179956636553599,7.20274439275333e-07,3.22211968806626e-06,1.72729195189421e-05,5.73742552878011e-07,7.613413515615e-06,1.25141984898063e-06,4.7782833534057e-06,1.07284753225281e-05,4.88214146637609e-06,8.63421942985001e-06,3.98672509501148e-07,8.06349682767837e-07,2.47148513990896e-06,1.10241575571423e-06,4.0819763771441e-05,1.43917093694225e-06,9.2638936590175e-05,1.12439158650522e-06,1.50326107954617e-06,1.30382108751932e-06,8.28512818909218e-07,1.47355637766128e-05,4.47788437510941e-06,2.94873530156139e-06,2.03224245581522e-06,1.31280855817147e-06,5.9144146478988e-06,2.6011212919366e-06,2.23640006779876e-06,1.34937285888244e-06,9.819907459883e-06,6.929285490498e-06,2.79288891667671e-06,0.000358203028050801,2.99692526184503e-06,4.50455674873238e-06,1.64379635496494e-06,9.64441586712432e-07,1.15993002135355e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41416057987511e-07,1.14698258238593e-05,1.68116850249577e-06,6.68884104200584e-06,6.10554652700426e-06,7.56075888121846e-07,4.38582815578969e-06,4.14007672115173e-07,1.72428606126915e-05,0.000121357295808669,3.51580438351627e-06,0.000122622509826667,8.69286311353249e-07,1.3016047805803e-05,4.80461320625816e-06,3.61189721193487e-06,2.15181296923748e-05,-2315.65875700025,0
1,0.332924111831604,0.177254818383734,0.783728517877067,9.7,1.53672114923532,0.470303493877446,0.277321162533029,0.000193934900394696,1,0.556703005439558,0.874752932965638,0.973465670441863,0.964737876391476,0.935127736354768,0.955816876834786,0.990401825112177,0.955569598271396,0.957696873759413,0.990629270011307,0.992135842569866,0.905694404059987,0.977110419117247,0.634385359223235,0.972390945212313,0.971576518024747,0.951285102355906,0.972099396259785,0.98075018589135,2.30193101318197e-06,2.86797312278557e-05,1.50409168148436e-06,4.51316362371689e-06,1.86502963981568e-05,1.96939401872231e-06,1.03094579523438e-05,5.16916311150426e-05,5.04177718232662e-06,6.60136272630271e-06,1.28284386846358e-06,0.0174766782368849,1.61776057852116e-06,1.61462019215165e-06,7.47500337533966e-06,2.02403022332482e-06,1.63422079745039e-06,5.14360272928699e-07,1.10568057920258e-06,1.43036241586221e-05,4.34661795418115e-06,3.07839035695993e-05,6.42603084395238e-07,1.39365959023724e-06,2.2281080948085e-06,1.18881844231392e-06,3.44113453372662e-05,2.51456876997433e-06,6.86166678518967e-05,8.6661189139215e-07,1.50150749135307e-06,4.96940383216755e-06,1.70396797764743e-06,1.26380697994109e-05,2.85594533072112e-06,2.30209567543271e-06,6.8584371219725e-06,1.16616648751779e-06,2.21407237787292e-05,1.51974607871875e-06,5.21154130564971e-06,6.73508222470034e-06,8.38173710125264e-06,6.90200659798427e-06,4.82737941534514e-06,0.000204778056896216,2.68117088100323e-06,1.219699519884e-05,6.97907186894892e-06,2.04729254488123e-06,9.45282900634024e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.552304349861e-07,6.17948029334191e-06,2.04896848899842e-06,1.96501047573635e-06,8.19386382416494e-06,2.87377061300753e-07,4.63603488418006e-06,1.54119322263139e-06,2.06228148084531e-05,0.000154843810490591,5.18139513930751e-06,9.27159390276079e-05,3.4878084664101e-07,1.78708579301974e-05,1.64752978647471e-06,9.77206965774655e-07,7.92615354612741e-06,-2315.73780251472,0
1,0.320556702704381,0.138848710113353,0.939027025814833,9.7,1.62465610001895,0.450217728118633,0.238178509085705,0.000342617642858326,1,1.92956160280269,0.972172058026195,0.971213279587005,0.97702855930055,0.8953855629058,0.951724334058894,0.97406402848815,0.955684265206822,0.987190464890537,0.983613408660406,0.945116145355109,0.893609359679262,0.993707592493597,0.700754794944755,0.951065800515761,0.988059092913498,0.95916395907153,0.981052450070431,0.957268741788856,2.48074562218853e-06,1.37772665819786e-05,4.41159311881254e-06,5.17678402703293e-06,5.12780523433697e-05,6.33856171849343e-07,5.68893771696896e-06,7.23563857454436e-05,7.49660611848383e-06,5.08653060396277e-06,1.12214026107269e-06,0.0182868763443033,1.02094222515311e-06,2.6747673222895e-06,1.23189672335812e-05,1.75988253793206e-06,2.63554429593688e-06,8.86966018593427e-07,1.02936796210456e-06,1.03595889803484e-05,2.35563842259187e-06,1.33340406740124e-05,7.87836204769732e-07,1.01080363777861e-06,7.75266880302168e-06,5.80636424736721e-07,6.15534034335022e-05,2.00213290432194e-06,5.94319545051896e-05,6.95503651776716e-07,6.07277075173863e-06,1.0881097862417e-06,1.04775374020207e-06,1.26631024503774e-05,3.78269215527804e-06,1.45348863574589e-06,6.6840583740307e-06,5.65639016587508e-07,7.51829673864197e-06,2.33797138886972e-06,7.63837488306621e-07,6.10756612050282e-06,4.16789661387382e-06,1.41107812533092e-05,2.75116949278847e-06,0.000189822767931535,1.30274889357298e-06,1.27311553823956e-05,2.57591221022104e-06,1.99995021112847e-06,3.49837249291679e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31788185542505e-07,9.8803172420325e-06,4.35595545404161e-06,5.72738538601205e-06,1.35032162323835e-06,9.34027157003489e-07,1.57683569843507e-06,8.49372595263313e-07,2.67032692773758e-05,0.000109527452699767,3.49421417392821e-06,2.05282717868843e-05,7.85388247381647e-07,1.34837089519169e-05,4.35187297445914e-06,1.1167905221081e-06,3.37162550834226e-06,-2315.85670587033,0
1,0.333318776942866,0.143355636849625,0.953773411264525,9.7,1.76990160985288,0.437198075670121,0.242618756913955,0.000399214615721132,1,1.11957810035896,0.95721110070693,0.947807317402785,0.986819786246848,0.954277581651736,0.95659457216397,0.977056144525104,0.972337744308133,0.945973829081542,0.980957577140724,0.95459016769065,0.914452517309197,0.982594145671872,0.671108520334994,0.983909248944227,0.992044630797031,0.942884268464475,0.904380676736394,0.970786034757006,1.36863813321757e-06,2.49016947842939e-05,1.64771143383766e-06,3.55264294200277e-06,4.58962878627489e-05,1.2193391726596e-06,1.0090426580327e-05,1.7474681274604e-05,8.09494785544559e-06,2.02650032795199e-06,2.6131432308326e-07,0.0123048292728658,2.56342036907774e-06,3.63101239906614e-06,1.67772068085002e-05,1.96879770374326e-06,4.96684645685216e-06,5.9867101047796e-07,3.46138448061956e-06,4.35820801094657e-06,3.0210071548775e-06,2.71071019442944e-05,6.05998917095321e-07,8.02145831779933e-07,8.46669780986671e-06,2.06597185127394e-06,2.52868001479779e-05,1.62367098279978e-06,0.000243935705904057,2.20254874402047e-06,4.10400385770308e-06,3.07026877397395e-06,1.692046012735e-06,1.02523028009431e-05,8.05537046766148e-07,3.8993058719544e-07,6.83576782877009e-06,3.6073621192827e-07,1.56815192571622e-05,7.08336522670339e-06,3.8273575428086e-06,2.78562544711626e-06,9.50523563776769e-06,1.35938159186692e-05,4.26280152269344e-06,0.000284743249972911,1.91885790347752e-06,1.16584325831233e-05,3.3292719753062e-06,3.73518218197665e-06,3.14213888469029e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76804016590803e-07,2.20069856804517e-06,2.32604439459061e-06,1.81439543521069e-06,1.80693706994056e-06,9.50580145541122e-07,1.74791904055045e-06,1.24150781714561e-06,2.87282064183126e-05,0.000122122384638655,7.36336931690915e-07,0.000127304158991804,6.53076656332505e-07,1.33735132575076e-05,3.42548639564761e-06,1.67925792586236e-06,9.64175344093493e-06,-2315.96268115344,0
1,0.317917753983794,0.174570320510311,0.90658160105643,9.7,1.90275279748357,0.446923961653843,0.258817596511345,0.000319023131094304,1,1.76055924420846,0.895285112998453,0.986582632390548,0.965427476021335,0.925411689176418,0.973750697773211,0.983126647277682,0.987883599303109,0.951658898856315,0.985447359589009,0.958381066873339,0.937955869779177,0.971532393421445,0.790502480427255,0.951806373696647,0.966850796319134,0.962014974072601,0.86136655779773,0.985532066682851,2.19560653048692e-06,1.637482200131e-05,4.19674434141424e-06,3.92081332089352e-06,5.93751759178167e-05,9.54854790037731e-07,1.83102829317439e-06,4.88064977950253e-05,5.76520806392704e-06,5.38110176389661e-06,8.36228550724432e-07,0.0128061661939803,2.20438108806101e-06,3.94448572199687e-06,7.46073309556499e-06,6.1016251840741e-07,2.28328813488234e-06,1.83282012973774e-06,3.5136815872519e-06,3.10712526041108e-06,4.37983830402872e-06,6.44419090709055e-06,1.06929124362171e-06,1.43377949751559e-06,3.0412553053619e-06,9.17740483828202e-07,3.22805933447485e-05,1.4612583915911e-06,0.000215763924925816,6.5600587612583e-07,5.53945942986412e-06,5.984056792888e-06,7.92411442217055e-07,1.12981354600339e-05,2.8817726088523e-06,2.63130920672495e-06,6.42572883251037e-06,5.79392115550656e-07,1.62323340042899e-05,9.37697820763243e-06,3.87408813639749e-06,3.50354532941058e-06,5.59317795771066e-06,1.93066158548628e-05,3.67802113303245e-06,0.000135741363214398,3.83821308781874e-06,2.99139104835105e-06,5.18426437587116e-06,1.67350903121096e-06,1.47236870932481e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36893153111882e-07,1.10100870113361e-05,1.43346701280674e-06,1.13245412819322e-06,1.1075669450058e-05,2.64135314225244e-07,5.13252411176579e-06,3.49244188404143e-07,4.62706406644188e-05,8.57213492067802e-05,5.58054651223006e-07,3.73412183499424e-05,1.55505144996486e-06,9.98038962973837e-06,4.36524994654611e-06,4.09002316989848e-06,8.85579483044578e-06,-2316.38492194149,0
1,0.332070590409279,0.122827828454739,0.947023239119487,9.7,1.87370397838191,0.448597011007994,0.23320808456594,0.000416263061549322,1,2.14489296333642,0.971141425068268,0.982434429965153,0.981014770436148,0.929817676971286,0.988805136133674,0.979752951411505,0.988879278485146,0.984453282485885,0.967382621321755,0.95563691511358,0.920897063910737,0.981942094952651,0.851999209325334,0.958720942827084,0.959473871441768,0.981712029012585,0.966033567089575,0.977031552958225,2.65560274401301e-06,1.91317049373327e-05,1.01434984833252e-06,2.24347323350451e-06,1.66348269103427e-05,5.01263538953248e-07,3.40493646649046e-06,6.86183490613934e-05,5.3245282630624e-06,2.56153238788903e-06,4.84943281056889e-07,0.0184255548197773,2.71735422492607e-06,2.88186016393455e-06,5.94031027718127e-06,1.78518174614792e-06,6.75980356496507e-06,1.03938229888742e-06,1.893641363581e-06,4.74568029631144e-06,2.91314230268845e-06,1.66935816473677e-05,8.44950802196991e-07,1.51500735349529e-07,3.29651764920759e-06,1.85237440151133e-06,2.65357963729944e-05,6.54734763743305e-06,0.000169821615838277,1.50979141298398e-06,1.7044816684588e-06,5.40751178110759e-06,9.63714067661352e-07,1.87983408319311e-05,1.02503367113979e-06,2.88977625922002e-06,5.8823633730667e-06,8.53295915351536e-07,1.62940526540186e-05,3.21410701935181e-06,5.06171159239904e-06,2.13720449423086e-06,5.96902183494209e-06,2.28129812898128e-05,8.72020195511844e-07,0.00042030011632747,3.67659645571208e-06,1.27171327041173e-05,1.31111554326496e-06,3.38883910190967e-06,6.00099125009157e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22242919057992e-07,7.62509707504768e-06,2.14709288470027e-06,2.74929094949028e-06,5.35155131613847e-06,9.82582069474219e-07,3.56803905379317e-06,1.10432187995314e-06,1.43083623473389e-05,0.000103518352790123,2.88475829276665e-07,0.000185224595562586,3.99069001054785e-07,1.11700410957254e-05,4.22011024324994e-06,3.03230919786366e-06,6.00543125596829e-06,-2317.05168434308,0
1,0.329620662406248,0.141780541744894,0.933312332318869,9.7,1.68343197454776,0.453170584599515,0.242495485626266,0.000305742458578844,1,1.20995731948017,0.983314435699792,0.973896528311427,0.987657021139341,0.860917336579971,0.980839460379919,0.978938096236701,0.984939269540028,0.978442853567487,0.989518183934049,0.991474224732456,0.935873610482446,0.978613119966953,0.605826754353319,0.965828754091669,0.982851276479364,0.978345828414574,0.938878019541382,0.959275416887275,1.02234397004331e-06,1.78178425417091e-05,2.1359495764597e-06,1.1180534245515e-06,2.04217794500344e-05,2.28006304980425e-06,5.48734869399242e-06,3.69023712601466e-05,2.78519615212754e-06,4.84030343888538e-06,2.23356786984603e-06,0.0134954041328976,4.90976662630994e-06,5.70136281881185e-06,1.50258818294346e-05,1.12603949187711e-06,8.32499826055182e-06,4.76939933880535e-07,1.77468778503104e-06,1.03344389676073e-05,1.71058283654401e-06,7.8921624695108e-06,2.69285421965477e-07,7.54912175687026e-07,7.0450100769953e-06,3.43726307721826e-07,5.84158880693902e-05,3.93063914086032e-06,0.000149591242524733,1.72177920587836e-06,5.55901334759549e-06,2.72079513608292e-06,6.71751015160955e-07,5.73109482062815e-06,2.51423727227124e-06,7.16510940397113e-07,4.74777849441731e-06,3.47417161306051e-07,9.31951514351604e-06,5.37168149020307e-06,5.88177197149375e-06,3.9059643852609e-06,3.8529998191034e-06,2.1705115843654e-05,1.51359902248088e-06,0.000695766324917195,3.29129354325895e-06,4.29732823669526e-06,1.78634846730937e-06,3.14049212092521e-06,6.49983206412892e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13780991759007e-07,1.02575934897253e-05,2.15094146470606e-06,1.17466251749104e-06,5.2069725713727e-06,9.08034587017018e-07,4.29040308569224e-06,8.66132307880256e-07,2.60979350664085e-05,6.57255505393472e-05,4.44139051857413e-06,4.24259443440673e-05,1.32451576903576e-06,2.2569445262692e-05,4.67155109172844e-06,3.52716146158005e-06,2.31933277655191e-05,-2317.05550756136,0
1,0.328237399216914,0.159349490683148,0.962605901806064,9.7,1.78835855487234,0.441753981873156,0.250835094654893,0.000338066673473113,1,1.24945559801058,0.955770575953319,0.956700876100364,0.985310043854546,0.873452962245164,0.969982141861835,0.989516977934792,0.969732494377362,0.953622459094999,0.958834256810701,0.982052446407116,0.902242295671424,0.975999398536617,0.750659805461984,0.943012372008429,0.98907345169658,0.955985619252033,0.902298435898728,0.975465883981285,3.73427107738815e-06,1.37787971710096e-05,3.66440425523192e-06,1.45186714679972e-06,4.71229863233744e-05,2.49762232786788e-06,6.84747119686901e-06,1.6399143895626e-05,6.59826752826398e-06,3.38106852103792e-06,1.44896250023819e-06,0.0135240323272947,9.46382701425831e-07,6.82143382285293e-07,6.45870266281486e-06,1.20901009586306e-06,4.28315478746731e-06,9.95735961459525e-07,1.5234140139894e-06,1.59254304936826e-05,2.66724351436597e-06,2.22009210806731e-05,1.04809686458468e-06,7.22503568789922e-07,7.84414396958835e-06,3.59998150518515e-07,5.91036027736025e-05,6.26870254204147e-06,5.49461419136316e-05,1.74305652167176e-06,3.83698982165522e-06,1.5999517150439e-06,2.28722923961206e-06,6.50202270438616e-06,2.38665076317647e-06,1.5219124652623e-06,7.01617856439983e-06,1.38039855190241e-06,7.46683243983207e-06,8.43097716239647e-07,2.22186236399554e-06,5.27189097103282e-06,2.55980159805617e-06,2.33676293453281e-05,6.44349124375327e-07,4.90289843218777e-05,1.53717401085168e-06,3.42009269546052e-06,6.17849687731717e-07,1.15346302132948e-06,4.49365567433588e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90199431723003e-07,4.50964153919949e-06,2.80242924857055e-06,1.00307438086082e-06,4.8911422043664e-06,4.0650679468035e-07,8.50059712500051e-07,3.50951540536837e-07,3.81174484117516e-05,4.57170858431607e-05,4.76160035354922e-07,3.45430110599484e-05,4.85242912689515e-07,1.17599611481594e-05,6.8281932120299e-06,1.45183877954969e-06,1.79060228115982e-05,-2317.0761167868,0
1,0.324542243710422,0.146713267043951,0.943384857632188,9.7,1.61584833742136,0.457359879873459,0.24588949536771,0.000291205159884747,1,5.76952506366286,0.919132894141414,0.985697659585794,0.970783528693299,0.85729170046739,0.956354417565954,0.979809394071796,0.96737683958785,0.938587476664133,0.992620767366972,0.98121239467454,0.949398430303745,0.972371755694071,0.742302240853166,0.946006344119329,0.981861701524351,0.939391456851991,0.928023365711541,0.95994872549118,3.14187498043669e-06,1.30224635152793e-05,2.80767845082559e-06,1.3388014301551e-06,1.01738628021462e-05,2.53378215464877e-06,6.66935716200656e-06,4.12862580501477e-05,8.27687909798935e-06,4.87789977941811e-06,1.49302877649644e-06,0.0199768688966821,2.09859021296445e-06,2.56022730111619e-06,1.25405811055115e-05,1.76502048398408e-06,7.74952066281875e-06,8.9098510027748e-07,3.28872669469035e-06,9.39160149124125e-06,1.25823445382764e-06,1.61232277299436e-05,6.1921001985397e-07,1.1442267062383e-06,7.10697203229269e-06,1.43729697388107e-06,1.51405987346422e-05,4.3163324854355e-06,0.000207749783171684,1.05520506844503e-06,2.38073646237653e-06,1.1224574087943e-06,1.59260534647741e-06,1.83055437936089e-05,4.16641703907924e-06,9.83284586984192e-07,2.2543606076443e-06,1.20817905336838e-06,1.51774335174247e-05,6.04742700554298e-06,1.05547337721266e-06,1.59408106742091e-06,6.1444314654363e-06,3.05955523646905e-05,2.25873830132058e-06,0.000586896648859713,1.73615260734391e-06,4.47788468148609e-06,2.67401066343185e-06,3.5802105623793e-06,9.17628922749106e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01276666494767e-07,5.99387281092187e-06,6.49337384205832e-07,4.48956280124663e-06,1.00184784126988e-05,5.24425080308493e-07,1.93661868102626e-06,3.61895709551535e-07,2.47028109292365e-05,7.78607616291656e-05,5.23733885190647e-06,0.000160135278237368,1.27468222543664e-06,1.2629920987978e-05,7.92304090373517e-06,4.41706497902847e-06,4.96048896839766e-06,-2318.14874992622,0
1,0.325118736615613,0.169981918024735,0.931355004953631,9.7,1.96656777313276,0.427077723291879,0.24328190455677,0.000449468642511317,1,1.7180269707812,0.852405951726064,0.947428078647728,0.973337875442433,0.9465201456104,0.98919346357353,0.988548324021121,0.99106820979305,0.94559927566833,0.958340930861147,0.992888741775002,0.866450914733469,0.993176705916981,0.768548082910671,0.9881197923052,0.965738244503953,0.961883695493978,0.900950402505732,0.990721884390932,1.52189351209933e-06,1.84162388717142e-05,1.04699469084306e-06,8.3505439940567e-07,2.89960648243909e-05,4.7237284549274e-07,1.291212318887e-05,5.99809445701266e-05,8.40062088747189e-06,2.27745443822948e-06,3.94807148545594e-07,0.0115793056580897,4.39158294488181e-07,2.15894541686305e-06,1.77080899949137e-05,9.85785159834843e-07,6.01617964152471e-06,1.73088656180283e-06,4.18544929642023e-06,7.95061565771605e-06,2.14937238034086e-06,1.68887161586701e-05,2.77048847569041e-07,9.42860005529342e-07,3.96703319859325e-06,2.79743268685666e-06,4.41127601989581e-05,2.78459280496368e-06,8.42344750426756e-05,3.44888756192102e-07,3.24396552190197e-06,4.40691544129673e-06,2.11444623110175e-06,1.48212802632478e-05,1.23203767557483e-06,1.05487307066998e-06,7.20513266203528e-06,2.39409581490324e-06,8.08527857129431e-06,1.29323841893247e-06,3.98770315746422e-06,3.43460265100377e-06,8.8197952616677e-06,8.38346671613131e-06,1.06775752230997e-06,0.000386233354846131,5.31697229033958e-07,4.51774646750149e-06,2.49818080342718e-06,2.97643812699855e-06,2.40950957840774e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41109748638195e-07,1.08027951396222e-05,3.43316305544505e-06,1.33003538814246e-06,1.8008928875257e-06,4.22810218857473e-07,1.95282936070735e-06,5.28392713372578e-07,3.73767463928438e-05,8.30406569118216e-05,1.6023279301918e-06,0.000103359089626076,1.26885320625338e-06,9.23286123066841e-06,2.46380731737865e-06,3.61315416254231e-06,1.08482318667585e-05,-2318.18818479741,0
1,0.317923632868331,0.131422844525085,0.926534196260077,9.7,1.6295178829345,0.506530847150602,0.26930538769167,0.0002145699585895,1,3.09071287341819,0.983954082556302,0.963379538304973,0.970999374744164,0.957053413159634,0.937968668797754,0.975278553821289,0.975161709451192,0.930785933501582,0.976362734931609,0.936625147957697,0.914637204015962,0.974826861441974,0.850877483864079,0.968455176097752,0.973272504781778,0.973963195879513,0.947672586743636,0.981908675810119,1.27731370794316e-06,1.10692974776438e-05,2.23376587138096e-06,2.44391967383756e-06,4.22566454540732e-05,2.47664152866789e-06,9.11691901216576e-06,5.70262292011949e-05,8.54102291043935e-06,1.53833081870687e-06,1.08670320545017e-06,0.0213420330291102,2.98932514072283e-06,3.03489726525817e-06,6.17681929771948e-06,4.34459643486698e-07,6.51910329759135e-06,6.77131630998272e-07,2.71923485643909e-06,9.4231924632319e-06,1.1621226242624e-06,3.34335083984449e-05,2.96787467305645e-07,4.27712549032061e-07,4.56546475557882e-06,1.10643949782323e-06,4.45563767438778e-05,5.64763967845682e-06,0.000161317611742076,1.24423975601407e-06,2.48235090198958e-06,6.68086421485622e-06,9.21758817167902e-07,1.10851532892392e-05,3.0897383038019e-06,2.66601837962191e-06,4.41690207097442e-06,2.76418399585629e-06,1.41316394238363e-05,1.11162752870128e-06,4.86107805426818e-06,6.26177130497794e-06,4.49355944636186e-06,7.97825775111988e-06,1.07356446952894e-06,0.000173370185225679,1.79304217364503e-06,1.42478071281357e-05,2.66937007267011e-06,3.89008158790582e-06,1.09718776506038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9649773324455e-07,1.07459340197711e-05,1.65022063016726e-06,3.04034811156577e-06,3.58698527741145e-06,2.66350040291299e-07,4.06376851224761e-06,6.814936259828e-07,3.44353877267822e-05,9.28762569750258e-05,4.48923210456008e-06,0.000126471464702644,6.6714939107518e-07,1.49131860565259e-05,4.29465367362795e-06,3.46829073596077e-06,2.22562333695647e-05,-2318.31872309447,0
1,0.333096610171101,0.185906609435398,0.947178585774666,9.7,1.67146331708568,0.447072364524388,0.278602232705004,0.000230337646177389,1,0.835704677192721,0.982366313259837,0.986476179587969,0.964854509352831,0.853219972201347,0.978903056471891,0.984591823232446,0.967709570933094,0.974808254524666,0.966381957473724,0.984650510696522,0.976137872585711,0.974320038024017,0.676158471128509,0.972143137607703,0.975482723435123,0.979426813212008,0.931894103928325,0.987035980525278,2.77491233036983e-06,2.31660688615763e-05,2.69706834255877e-06,2.61505260480008e-06,1.73287426556382e-05,2.32203802402124e-06,6.86295104354118e-06,6.80597869396046e-05,1.63277056459042e-06,4.33451620881052e-06,5.14422363571519e-07,0.0113446416491839,1.60391450723102e-06,3.6367863473333e-06,5.14273708144251e-06,1.92390271087428e-06,9.55546418264247e-06,4.82665764486642e-07,3.17163410208615e-06,7.92718365758936e-06,7.81756800862056e-07,1.5214779912643e-05,2.99167422168184e-07,7.37393621795013e-07,2.30234640175148e-06,3.64384705222044e-06,4.46846377567642e-05,3.555254783385e-06,0.000195035229523212,1.75083774915692e-06,3.76901398639617e-06,7.30783547751412e-06,1.91812249285178e-06,1.20002928786983e-05,5.71764189705053e-06,1.59451204311862e-06,7.52796658499083e-06,2.57817993212978e-06,2.01067049409445e-05,6.94132243325734e-06,3.58470155373338e-06,2.54233665236911e-06,9.60925249904459e-06,1.19951024832273e-05,1.17378755466434e-06,0.000319221438087821,5.61382798907016e-07,1.12039463304416e-05,1.27356520400093e-06,2.69102589573597e-06,8.32431997304439e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18666518075411e-07,1.29958520579191e-05,1.78450713463566e-06,2.31181280317232e-06,2.43299788653891e-06,3.74846521750577e-07,1.40648657797151e-06,1.5525599084622e-06,4.71633755242664e-05,8.55767501289374e-05,3.48758168307199e-06,0.000150429132981721,1.95992494792534e-06,1.8415167398257e-05,6.4389261486006e-06,2.39504665330312e-06,3.16358196518568e-06,-2318.55274390495,0
1,0.332171970091245,0.117457069817356,0.978702499300429,9.7,1.70191897081549,0.46122279571686,0.237321158005865,0.000376115731419617,1,2.35692477167762,0.956310484347551,0.975755145402291,0.984018186235626,0.915984672822606,0.931363434708068,0.978949528546749,0.987513735768382,0.985941697335634,0.984828474899087,0.977173141377265,0.933718204400613,0.973072163875976,0.747682374246513,0.974030479779183,0.988820575296605,0.946195431235517,0.969804668781052,0.967565641015472,2.69028084606304e-06,1.44989870370093e-05,2.11745388711566e-06,4.19281974670949e-06,6.99496406496006e-06,1.66666637034293e-06,3.45881874661226e-06,4.43149540781244e-05,8.55540021774684e-06,6.39903299675566e-06,7.58309973095612e-07,0.0197708168895008,3.32177503219627e-06,9.52261102901809e-07,5.62321907126086e-06,7.44098752302851e-07,4.46280183107279e-06,1.43317494617326e-06,4.09817923195719e-06,2.3502840087978e-06,5.92488007253178e-06,3.0700574856427e-05,5.29103651611445e-07,3.23546435637253e-07,7.22351566553784e-06,7.31714261439618e-07,2.45539820239281e-05,3.13435072069722e-06,8.58764741146043e-05,1.54868576989897e-06,4.32942168445374e-06,6.06665474520451e-06,5.14450197717748e-07,2.20469667479177e-05,3.52317993809287e-06,2.45903729061035e-06,4.49890616153786e-06,1.52247853487463e-06,1.23271293419286e-05,7.23426525371311e-06,3.87481738141695e-06,4.22627269559344e-06,1.0292625856716e-05,1.79152916748024e-05,1.21153474893519e-06,0.000504035455252165,2.44541162170927e-06,7.95767649025239e-06,9.70422478697883e-07,2.75341177673918e-06,7.18607170788667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57871073383622e-07,8.512471777337e-06,3.16179665288668e-06,5.21816644131104e-06,8.76454559872977e-06,5.02670865794889e-07,3.8447506530242e-06,7.40574801182482e-07,4.99378410904791e-05,7.83324728911813e-05,5.08935927160118e-06,2.85637878143216e-05,5.10823157962575e-07,1.9740783156533e-05,3.76288151027788e-06,3.29333904841468e-06,7.33087039848053e-06,-2318.89644243207,0
